id_n,weight,Year,GROSS_INCOME,CONS_Food,CONS_Alcohol_Tobacco,CONS_Clothing_Footwear,CONS_Housing,CONS_Hhold_Goods_Services,CONS_Health,CONS_Transport,CONS_Communication,CONS_Recreation_Culture,CONS_Education,CONS_Restaurants_Hotels,CONS_Miscellaneous,CONS_Total,CONS_Other
21801,84.07,2015,3098.613281,607.32,109.8268,446.6666667,120,97.8,0,160,160,0,9.333333015,0,246.7,1957.6468,1350.3268
24514,87.89,2015,1779.672241,382.68,0,69.16666667,0,0,0,100,14,0,55.83333206,160,1528,2309.679999,1926.999999
50814,90.39,2015,1442.50354,1130.713229,0,100,0,0,29,60,0,0,20,150,0,1489.713229,359
8709,124.05,2015,190.5793304,386.41,0,0,188,0,0,0,130,0,337.5,0,0,1041.91,655.5
31913,89.97,2015,3309.826416,984.4629706,0,0,0,0,0,0,0,0,4.166666508,20,0,1008.629637,24.16666651
30713,96.14,2015,941.3961182,431.16,44.784,9.583333333,0,0,36,0,40,0,0,10,112,683.5273333,252.3673333
27505,71.37,2015,1441.535767,461.5357427,941.52849,0,30,10,0,20,0,0,0,0,0,1463.064233,1001.52849
52902,65.87,2015,426.603363,439.34,0,70.83333333,0,0,0,0,40,0,121.6666641,0,0,671.8399974,232.4999974
38714,136.05,2015,2706.985107,413.83,156.744,50,66.66666412,0,95,213.333333,80,0,1.666666627,226,1164.9,2468.140664,2054.310664
34413,83.47,2015,1030.560059,795.3040854,226.114,166.6666667,130,292.7666667,0,0,90,0,130,0,0,1830.851419,1035.547333
43808,211.05,2015,157.7799988,412.13,96.2856,0,125,0,3,0,0,0,45,0,0,681.4156,269.2856
6715,359.17,2015,2911,356.53,0,283.3333333,708.3333435,900,900,8.75,160,385,366.25,0,1500,5568.196677,5211.666677
22811,30.99,2015,115.2799988,374.673602,283.38,70,30,0,0,28,100,0,154.1666718,0,724,1764.220274,1389.546672
36401,96.38,2015,1505.300049,669.25,0,1438,0,66,0,0,0,0,0,58.5,200.4,2432.15,1762.9
28401,129.76,2015,716.116333,312.33,0,33.33333333,50,193.9,0,48,40,0,27.58333325,0,0,705.1466666,392.8166666
54301,82.9,2015,2500.600098,480.4814507,0,0,857.5461682,0,25,0,120,91.66666667,0,0,0,1574.694286,1094.212835
52201,80.72,2015,620.7674561,320.45,0,0,200,57.9,0,0,0,0,0,8,0,586.35,265.9
51914,97.28,2015,1922.701294,320.45,810.5904,75,122,0,2,160,200,8.333333333,0,202,0,1900.373733,1579.923733
5011,94.61,2015,4991.666992,358.75,0,54,750,677.1333333,0,1968.916667,520,480,0,0,280,5088.8,4730.05
23610,43.26,2015,221.8327179,329.2,0,83.33333333,0,0,0,0,400,0,0,0,0,812.5333333,483.3333333
14507,69.03,2015,5265.279785,514.5490662,0,125,150,0,0,943,40,0,174.4166641,0,16.66666667,1963.632397,1449.083331
40001,72.03,2015,14711.50684,922.25,0,257.4166667,375,343.6666667,93.66666667,400,300,0,754.0833435,4,156.7,3606.783344,2684.533344
24907,91.17,2015,1222.196045,458.1886745,0,125,25,0,0,0,160,8.333333333,11.00000024,0,0,787.5220081,329.3333336
10305,65.01,2015,2500.226563,386.41,0,202.5,50,128,13,100,200,0,126.8333359,0,608,1814.743336,1428.333336
11214,97.53,2015,1608,390.18,0,83.33333333,110,0,43,0,200,0,0,0,0,826.5133333,436.3333333
6010,78.08,2015,219.4466553,362.3400612,323.02,170.8333333,800,89.9,25,2000,0,300,43.33333206,190,1071.3,5375.726727,5013.386665
11610,59.49,2015,8362,390.18,0,0,0,48,34.25,0,0,0,0,60,87.7,620.13,229.95
52302,82.45,2015,4356.018555,577.8,300.3404,270.8333333,153,180,20.83333333,88,40,1.666666667,69.99999905,0,274.1666667,1976.640399,1398.840399
50611,99.4,2015,960.833374,421.87,44.784,30,0,0,8,0,0,0,0,0,0,504.654,82.784
14601,96.77,2015,2757.151123,361.46,0,241.6666667,50,49.9,0,440,160,0,0,0,101.6,1404.626667,1043.166667
31714,61.89,2015,321.2106018,431.16,322.58305,45.83333333,0,25.9,0,72,12,0,0,0,0,909.4763833,478.3163833
39410,94.88,2015,2215.558105,2841.409391,0,213.3333333,0,212,20,120,200,0,0,610,1778,5994.742724,3153.333333
47312,81.09,2015,8203.893555,636.25,0,386.6666667,450,185.7,423.25,400,220,0,981.666687,285.5,623.4466667,4592.48002,3956.23002
35706,80.06,2015,415.8170471,389.57,0,250,1110,12.5,0,234.4,368,29.16666667,0,58,295.9,2747.536667,2357.966667
47011,83.37,2015,5799.833496,368.7,0,166.6666667,1429.243614,0,416.6666667,0,40,0,0,0,0,2421.276947,2052.576947
31013,87.66,2015,928.5662842,482.55,0,81.25,447.7,202.9,5.416666667,510,130,0,54.41666746,10,43.8,1968.033334,1485.483334
19415,83.65,2015,50,718.0035245,0,0,86.5,800,370,2000,0,0,0,0,0,3974.503525,3256.5
41814,85.15,2015,1122.984253,412.13,0,0,730.2587913,0,0,596,120,0,0,0,0,1858.388791,1446.258791
22704,76.73,2015,261.7645569,329.2,0,0,0,0,0,0,0,0,8.5,0,0,337.7,8.5
25409,66.9,2015,3879.863281,499.35,64.82484,704.1666667,200,225.9,1,560,600,375,3.75,28,12845.34,16107.33151,15607.98151
39101,62.97,2015,1468.365723,611.2907255,0,208.3333333,0,0,0,208,200,0,0,362,1251,2840.624059,2229.333333
16209,88.7,2015,7400,670.9,111.96,916.6666667,714.6218068,208.3333333,382,3085.333333,400,405,0,262,5363.333333,12520.14847,11849.24847
50906,104.57,2015,1715.525024,796.5,0,484.7,87.5,200,0,800,100,0,57.91666651,0,1987.8,4514.416667,3717.916667
50507,69.9,2015,926.7709961,421.87,0,0,100,0,0,120,0,0,0,2,0,643.87,222
46615,89.24,2015,13552.28027,409.16,966.8808,93.75,426.6666641,641.4333333,388.75,6696.833333,330,280,1955.833374,993.7999954,300.6,13483.7075,13074.5475
12414,88.32,2015,3583,390.18,646.04,0,150,250,0,42,160,125,0,0,0,1763.22,1373.04
18815,47.52,2015,10478.13672,438.99,0,125,60,0,366.5,612.916667,0,0,0,310,548,2461.406667,2022.416667
51410,69.95,2015,22216.75,421.87,0,591.6666667,0,1181.25,644,1250,0,416.6666667,255,833.3333333,305,5898.786667,5476.916667
8415,86.78,2015,5456.067383,425.49,223.92,83.33333333,250,0,1,112,0,0,0,0,444.8,1540.543333,1115.053333
49304,171.08,2015,3553,640.8,0,250,50,82.1,174,320,600,50,0,172,300.4,2639.3,1998.5
33806,62.04,2015,0,0,,,,,,,,,,,,0,0
12413,88.32,2015,10850,390.18,0,500,100,75,566.6666667,266,300,316.6666667,0,210,100,2824.513333,2434.333333
34101,53.94,2015,24069.17383,1486.654465,0,125.3333333,56.88888931,500,1293.333333,1200.833334,500,280,340,0,32,5815.043355,4328.38889
22003,128.33,2015,3455.560059,308.06,0,190,200,0,0,0,120,0,185.2500048,0,4.166666667,1007.476671,699.4166715
5115,65.96,2015,7002,356.53,64.9368,250,150,100,0,520,302,0,0,0,617.8333333,2361.300133,2004.770133
27903,81.11,2015,4348.060059,356,0,50,1489.959806,484.6666667,0,660.8333333,200,0,3.75,24,0,3269.209806,2913.209806
4402,75.57,2015,4536,356.53,0,387.5,164,144,0,1020.916667,800,0,0,100,1607,4579.946667,4223.416667
42213,90.1,2015,4242.984375,412.13,0,13.75,100,0,0,64,126.6666641,0,109.5833313,80,0,906.1299954,493.9999954
37511,64.59,2015,9303.22168,476.8157351,355.13712,132.4166667,471.4621807,0,55.33333333,1259.25,360,280,9.999999762,278,204.6,3883.015036,3406.1993
25615,91.67,2015,575.2045288,382.68,15.6744,0,40,0,0,28,50,0,0,0,0,516.3544,133.6744
40308,171.48,2015,23807.61133,413.83,0,225,450,700,421,830,400,289,2270.833252,40,0,6039.663252,5625.833252
59103,94.25,2015,1342.827271,547.66,0,129.1666667,0,0,8.333333333,108,0,0,0,33.33333333,600,1426.493333,878.8333334
17114,88.75,2015,4455.078125,361.46,0,4.166666667,0,70,0,480,60,0,0,0,227.6,1203.226667,841.7666667
3007,96.67,2015,1106.890015,406.3730024,0,0,0,0,0,324,0,0,0,72,0,802.3730024,396
24409,166.91,2015,4351.333496,382.68,0,0,3319.917748,0,0,0,140,91.66666667,0,0,368,4302.264415,3919.584415
1403,70.36,2015,1300,356.53,156.744,48.33333333,100,0,1.5,0,400,0,0,40,0,1103.107333,746.5773333
11201,97.53,2015,6386.563477,390.18,0,102.5,300,0,0,1510.833333,200,0,120,189.9000015,422,3235.413335,2845.233335
20609,86.82,2015,3301.120117,436.15,0,213.75,140,115.8,4,240,250,116.5,161.4999962,0,35,1712.699996,1276.549996
50306,68.79,2015,426.3983765,421.87,0,83.33333333,0,0,0,0,0,0,0,0,0,505.2033333,83.33333333
27001,77.42,2015,2127.689941,602.5678655,64.604,33.33333333,0,0,0,0,20,0,0,0,0,720.5051988,117.9373333
44110,79.07,2015,10994.66699,438.1575504,0,458.3333333,200,1432,62.5,2083.333333,0,0,0,304,66,5044.324217,4606.166666
6705,359.17,2015,3815.280029,356.53,0,181.6666667,790.6218068,0,0,216,600,0,159.1666718,0,400,2703.985145,2347.455145
43403,85.15,2015,786.9556274,412.13,0,141.6666667,3833.5,1046,43.33333333,0,40,0,14.16666698,0,81.9,5612.696667,5200.566667
17310,73.04,2015,800,374.55,2017.474,774.8333333,100,60,96,1800,594,37.5,0,958,3127,9939.357333,9564.807333
3103,61.82,2015,24596.11523,750.1007153,0,416.6666667,8474.991153,1000,954.75,192,60,506.6666667,55.66666794,258.3333333,0,12669.1752,11919.07449
13910,87.65,2015,731.7460327,361.46,0,12.5,0,0,0,0,80,0,0,10,92,555.96,194.5
12915,75.23,2015,1360.726685,514.8814706,0,122.5,150,0,0,0,0,0,380.9166679,0,1996.55,3164.848139,2649.966668
45614,53.06,2015,2447.072266,1125.689712,0,441.6666667,500,0,0,1588,0,0,152.5000014,0,0,3807.85638,2682.166668
13801,75.11,2015,22916.55859,389.1,0,666.6666667,1228.773084,358.3333333,1308.333333,2186.666667,2000,0,1940,718.6666667,100,10896.53975,10507.43975
31610,85.62,2015,2415.982422,431.16,0,56.66666667,0,53.9,0,0,40,0,0,0,413.9,995.6266667,564.4666667
30605,69.14,2015,1531.896973,431.16,50.2156,0,130,54,0,0,0,0,149.583334,0,78,892.958934,461.798934
31611,85.62,2015,1775.497559,594.8408798,0,29.16666667,0,0,0,0,0,0,0,0,320,944.0075465,349.1666667
915,80.05,2015,183.363327,356.53,0,38.33333333,120,72,1,0,104,0,0,0,542.8,1234.663333,878.1333333
24903,91.17,2015,372.5011597,382.68,0,33.33333333,0,0,0,0,120,0,0,0,20,556.0133333,173.3333333
17810,53.64,2015,2625,361.46,147.7872,100,100,372.5,7,205,200,29.16666667,0,393.1000004,1692,3608.013867,3246.553867
24207,50.04,2015,1060.150513,329.2,323.02,76.66666667,0,0,0,0,0,0,0,0,250,978.8866667,649.6866667
28912,100.43,2015,1160.504395,312.33,129.208,0,0,0,0,0,0,0,0,0,0,441.538,129.208
14605,96.77,2015,1623.93042,361.46,0,58.33333333,124,0,0,999.2,0,0,92.08333588,0,0,1635.076669,1273.616669
4806,93.21,2015,3400,356.53,0,375,20,133.3333333,5,392,120,0,0,0,0,1401.863333,1045.333333
45001,127.73,2015,12137.5,496.34,1218.2086,158.3333333,468,86.4,212.3333333,32,120,0,0,126,161.9,3079.515267,2583.175267
23804,94.06,2015,1251.58667,329.2,179.136,108.3333333,0,29.16666667,0,120,320,0,58.33333206,510,0,1654.169332,1324.969332
19606,69.85,2015,3285.600342,460.88,32.302,245.8333333,150,43.26666667,29,896,260,40,0,64,55.8,2277.082,1816.202
39202,77.04,2015,258.519989,413.83,1943.301,162.5,171.5,0,28,72,0,0,0,305,141.9,3238.031,2824.201
42809,95.62,2015,2984.959961,689.2536316,64.604,50,950,0,11,224,200,0,270.1666679,0,0,2459.0243,1769.770668
16814,79.05,2015,3105.574707,361.46,22.392,600,360,1.5,0,144,0,1333.333333,103.1666689,36,129,3090.852002,2729.392002
35703,80.06,2015,30225.75195,389.57,0,2391.666667,3254,744.2,0,28,300,313.3333333,0,0,66.3,7487.07,7097.5
51703,61.88,2015,968.2808228,320.45,646.04,0,0,0,0,0,0,0,0,0,0,966.49,646.04
4206,71.66,2015,875,356.53,0,2083.333333,400,1000,0,2818.333334,1200,610,0,124,0,8592.196667,8235.666667
47710,82.28,2015,391.666687,493.32,467.2212,433,574.4853533,233.3333333,0,32,220,0,0,0,32.5,2485.859887,1992.539887
23401,59.61,2015,1673.116821,393.393019,452.228,25,0,0,4,0,0,0,1.666666627,0,116,992.2876856,598.8946666
30407,81.57,2015,1758.396851,431.16,0,0,0,0,0,0,0,0,0,0,0,431.16,0
705,47.48,2015,119.4799957,477.8,0,531.3333333,0,1092.3,0,8075,800,775,1416.666666,96,2091.23,15355.33,14877.53
41611,67.92,2015,640,412.13,0,0,250,0,2,0,0,0,0,0,0,664.13,252
32004,73.24,2015,1605.938721,692.8353011,0,33.33333333,0,2,0,0,0,0,0,0,0,728.1686344,35.33333333
33009,90.94,2015,3438.326904,496.9564133,0,9.166666667,0,0,0,0,0,0,17.83333397,0,0,523.9564139,27.00000064
28607,76.83,2015,1237.61792,681.4801251,0,0,0,0,0,0,40,0,0,0,0,721.4801251,40
5407,77.07,2015,12916.82422,356.53,1186.776,591.6666667,200,366.6666667,0,1253.333333,260,0,0,172,0,4386.972666,4030.442666
46202,74.52,2015,319.1153259,409.16,0,50,500,17,26.08333333,0,80,0,193.75,0,38.9,1314.893333,905.7333333
26408,116.65,2015,5250,419.55,179.136,766.6666667,0,900,33.83333333,4634.583333,1050,525,0,630,693.8,9832.569333,9413.019333
17401,90.41,2015,13000,408.8875589,134.352,283.3333333,400,103.9,250,4682.499999,600,612.5,0,0,361.7,7837.172891,7428.285332
28715,55.74,2015,660,514.9104308,193.812,0,50,0,0,0,150,0,0,0,0,908.7224308,393.812
43206,67.77,2015,4433.336914,412.13,0,316.6666667,180,0,49.9,768,820,0,185,182,0,2913.696667,2501.566667
23613,43.26,2015,2842.477783,355.9294674,1184.204,175,0,0,0,0,1240,0,0,0,0,2955.133467,2599.204
39211,77.04,2015,23711.14844,413.83,0,550,450,0,0,580,400,0,113.666667,0,84.13333333,2591.63,2177.8
14302,82.48,2015,444.2741089,361.46,0,0,20,0,0,60,106,0,255.3333282,41,81.8,925.5933282,564.1333282
32606,60.54,2015,5997.030762,433.8003428,0,1090,0,0,200,1233.333333,200,0,0,0,0,3157.133676,2723.333333
11605,59.49,2015,27394.33398,390.18,0,0,0,0,153.5,500,0,0,1847,91.80000305,0,2982.480003,2592.300003
34501,103.65,2015,18854.2793,649.4161432,0,258.3333333,365,0,1563,1750.666667,400,30,479.1666565,0,0,5495.5828,4846.166657
39606,81.8,2015,15777.78711,593,0,350,0,72,25,0,600,0,374.583343,60,29.8,2104.383343,1511.383343
38306,63.27,2015,2833.844971,350.09,2899.3572,128.3333333,36,0,44.65,32,640,0,0,4,596.7,4731.130533,4381.040533
51509,87.85,2015,2728.527588,421.87,1093.88,875,835,435,1,20,222,0,488.3333321,254,106,4752.083332,4330.213332
36515,79.81,2015,1566,389.57,0,50,50,0,10,32,80,0,0,93.40000153,1726,2430.970002,2041.400002
36013,99.76,2015,2414.968262,389.57,0,0,160,0,0,1194,460,41.66666667,0,8,0,2253.236667,1863.666667
50505,69.9,2015,726.3216553,421.87,716.166,23.33333333,80,0,0,0,0,16.66666667,0,0,0,1258.036,836.166
32803,138.38,2015,4714.432617,4023.523383,0,95.83333333,400,0,0,320,0,8.333333333,177.9166679,0,88,5113.606718,1090.083335
1913,144.22,2015,25593.08398,356.53,0,433.3333333,592,0,321,3147.5,1000,0,208.3333282,820,2416.666667,9295.363329,8938.833329
19703,77.92,2015,77.5,460.88,0,0,100,0,11.66666667,196,160,0,0,0,0,928.5466667,467.6666667
36903,118.55,2015,1450.400024,389.57,0,50,250,0,1,96,40,0,0,62,0,888.57,499
13711,78.06,2015,2082.702148,578.4277456,58.1436,333.3333333,540,0,2.5,82,4,0,103.3333359,0,0,1701.738015,1123.310269
7206,165.97,2015,22615.36328,407.03,0,2166.666667,4370.530318,719.5,19.16666667,2093.333336,540,430,1961.666626,0,756.3333333,13464.22695,13057.19695
6502,65.88,2015,2915.807373,356.53,1619.907652,116.6666667,450,144.9,0,4009.333333,680,180,0,0,0,7557.337652,7200.807652
15715,56.95,2015,166.6666718,361.46,447.84,333.3333333,0,416.6666667,11.66666667,1113.333333,204.1666665,0,0,896.8333333,0,3785.299999,3423.839999
2207,102.74,2015,0,356.53,646.04,100,200,0,0,800,2500,0,0,0,0,4602.57,4246.04
1608,64.16,2015,1663.172363,356.53,0,0,0,0,0,0,100,0,0,0,40,496.53,140
34110,53.94,2015,3581.537109,428.52,0,0,1000,0,410,800,20,0,90.49999952,0,0,2749.02,2320.5
49713,100.04,2015,618.1276245,421.87,0,0,0,0,41,0,0,0,0,60,0,522.87,101
4203,71.66,2015,17515.36328,744.85,671.76,1975,800,0,541.6666667,1218.916667,0,2250,198.3333397,914,504,9818.526673,9073.676673
44307,95.72,2015,755.8753662,390.09,0,0,0,0,0,0,0,0,0,0,0,390.09,0
53611,96.84,2015,1454.204102,439.34,6.4604,96.66666667,0,0,0,0,0,0,0,0,0,542.4670667,103.1270667
30403,81.57,2015,2563.773682,431.16,0,0,0,0,0,0,0,0,1.666666627,0,0,432.8266666,1.666666627
8708,124.05,2015,345.8399963,386.41,0,70.83333333,45,0,0,0,0,0,108.3333321,0,265.9,876.4766654,490.0666654
32804,138.38,2015,1328.359985,405.45,111.96,91.66666667,334.3865421,108.3333333,32.5,160,0,0,0,0,0,1244.296542,838.8465421
30205,84.66,2015,1325.19751,369.86,0,25,50,120,0,0,40,0,37.33333206,0,160,802.1933321,432.3333321
12112,58.67,2015,877.7701416,390.18,0,3489.666667,300,793.2333333,0,690.3333333,40,0,8.833333015,0,1208,6920.246667,6530.066667
15901,123.22,2015,2318,361.46,0,200,200,1266.666667,9,447,196,33.33333333,0,214,40.5,2967.96,2606.5
15001,110.98,2015,3885.564209,361.46,177.85,41.66666667,900,133.3333333,30,252,0,0,0,0,0,1896.31,1534.85
32201,219.63,2015,329.2521973,431.16,32.302,93.33333333,10,100,0,40,40,583.3333333,0,0,92,1422.128667,990.9686666
30915,42.67,2015,20809.67969,445.1,0,120.8333333,166.6666718,60,10,200,240,0,2.49999994,360,199,1804.100005,1359.000005
35614,40.87,2015,4707.446777,514.05,0,135.8333333,765,40.83333333,0,96,150,0,14.33333302,0,0,1716.05,1202
34003,60.03,2015,1752.383789,636.0194676,134.352,204.1666667,456.8728967,163.1,2,112,428,0,0,175.6000023,208.3333333,2520.444367,1884.424899
10205,78.57,2015,1540.550659,559.773181,0,0,102.5,0,18,80,40,0,26.66666603,0,163,989.939847,430.166666
501,96.64,2015,2653.315918,356.53,0,25,0,0,0,56,40,0,0,0,0,477.53,121
53909,48.92,2015,427.5,415.17,0,0,0,9.166666667,0,0,0,0,0,0,0,424.3366667,9.166666667
6111,76.21,2015,4365.279785,356.53,0,608.3333333,950,0,520.3333333,1683.333333,3200,776.6666667,766.666687,211.9000015,0,9073.763355,8717.233355
28311,70.78,2015,699.8619995,335.0568545,0,4.166666667,100,0,8.333333333,0,10,4.166666667,5.166666508,0,46,512.8901877,177.8333332
710,47.48,2015,4252.849121,356.53,369.8579,83.33333333,3404.33595,200,54,1680,400,0,451.6666565,589.3333333,1234,8823.057173,8466.527173
53010,69.17,2015,894.5308838,758.5,0,0,450,86,0,0,60,16.66666667,33.75,650,234,2288.916667,1530.416667
41310,79.07,2015,1476.5177,654.4,0,283.3333333,185,31,173,92,130,0,182.1666718,0,382.7,2113.600005,1459.200005
56404,35.7,2015,1592.988403,784.45,0,600,150,63.9,37.9,0,120,0,63.16666603,0,284.3,2103.716666,1319.266666
33215,70.08,2015,600.9619141,497.0829664,0,0,100,0,139.1666667,80,97.5,0,0,0,324,1237.749633,740.6666667
20613,86.82,2015,411.7659302,410.45,0,0,489,0,0,0,0,0,0,0,0,899.45,489
48605,103.68,2015,406.2318115,493.32,0,216.6666667,50,76.66666667,0,0,293.7142859,125,0,0,0,1255.367619,762.0476193
23408,59.61,2015,1424.624878,492.8898778,0,41.66666667,0,0,6,0,0,0,12.49999952,0,36,589.056544,96.16666619
13015,152.48,2015,7573.546875,361.46,559.8,1133.333333,920,100,0,2414.583333,1010,0,144.1666641,0,1400,8043.34333,7681.88333
56005,82.11,2015,1194.547974,497.583913,0,79.16666667,83.33333588,0,73,100,40,308.3333333,30.83333397,0,0,1212.250583,714.6666698
15607,57.75,2015,360.8333435,361.46,0,4.166666667,200,60,0,0,400,0,0,20,300,1345.626667,984.1666667
30314,54.96,2015,1148.448975,369.86,320.4176,0,0,0,0,0,0,0,0,0,0,690.2776,320.4176
12709,32.7,2015,22975.99023,390.18,0,416.6666667,915.0833435,526,754.3333333,3628.75,200,250,0,193.4000015,140,7414.413345,7024.233345
21601,52.54,2015,6058.478516,690.7432184,0,0,929.166666,2183.333333,0,340,85,125,0,0,120,4473.243217,3782.499999
21101,89.38,2015,361.5869751,410.45,0,508.3333333,264.3865421,274,16,32,20,5.416666667,0,0,0,1530.586542,1120.136542
35804,65.69,2015,7261.334473,389.57,0,498.1333333,210,0,496.3333333,356,510,185,47.5,96.89999962,188.3333333,2977.77,2588.2
26815,110.34,2015,2423.083252,356,0,341.6666667,100,69,24.9,672,200,0,29.58333397,344.2000008,113.8,2251.150001,1895.150001
4112,115.05,2015,1551.133667,356.53,0,0,152,319.0333333,1,224,0,0,100,0,44,1196.563333,840.0333333
14413,96.42,2015,918.9663696,361.46,0,0,0,0,0,0,0,0,20.75,82,40,504.21,142.75
29908,74.39,2015,1384.04248,369.86,0,375,140,50,8.333333333,4379.333333,300,80,0,60,376.5,6139.026666,5769.166666
14204,86.26,2015,17795.2793,361.46,0,200,200,1033.333333,1322,1234.166667,520,170,1499.166626,0,252,6792.126626,6430.666626
1711,104.96,2015,2600,699.6,0,312.5,156,30,0,2031.5,840,0,0,24,372.2,4465.8,3766.2
33603,74.02,2015,18805.95703,362.1,255.2688,433.3333333,175,0,1239.333333,7867.5,1280,821.6666667,71.66666412,0,1650,14155.8688,13793.7688
25402,66.9,2015,1300.613403,382.68,0,0,4287.730841,0,3,0,120,0,1,0,756,5550.410841,5167.730841
35713,80.06,2015,2772.916748,389.57,0,175,0,2.2,339,24,300,0,0,6,133.8,1369.57,980
30306,54.96,2015,2987.879883,532.7401247,0,483.3333333,0,41.66666667,0,200,30,0,48.33333397,0,0,1336.073459,803.3333339
12215,80.64,2015,3925.833252,471.3402398,0,70.83333333,140,0,525,800,200,0,0,445.9000015,16.66666667,2669.740241,2198.400002
55114,59.49,2015,630.2943115,415.17,0,0,0,0,0,0,0,0,0,0,0,415.17,0
23602,43.26,2015,1282.480347,355.5861369,64.604,58.33333333,0,0,0,1664.5,160,0,0,0,0,2303.02347,1947.437333
52311,82.45,2015,318.0270081,320.45,0,55,76,113.9,0,14,100,8.333333333,78,40,35.9,841.5833333,521.1333333
18512,86.28,2015,1560.560059,382.85,0,262.0833333,0,0,0,0,320,0,99.16666412,0,0,1064.099997,681.2499974
18404,81.17,2015,1026.406494,361.46,156.744,54.16666667,0,0,37.5,0,60,0,0,4,0,673.8706667,312.4106667
1003,86.53,2015,4000,356.53,0,291.25,200,0,0,832,0,50,0,40,116,1885.78,1529.25
49706,100.04,2015,4321.00293,421.87,58.1436,334.1666667,50,0,0,31.25,10,0,49.16666794,100,68.7,1123.296935,701.4269346
34815,155.19,2015,16500,408.3608197,0,90.83333333,0,16.7,0,391.083334,655,690,233.3333282,512,81.3,3078.610815,2670.249996
13805,75.11,2015,1596.811768,415.95,0,20,20,157.5,12.5,32,40,0,294.6666641,0,0,992.6166641,576.6666641
43207,67.77,2015,14258.83301,600.2,411.7104,366.6666667,950,7.2,343.3333333,444.916667,440,0,0,282.5,211.4,4057.927067,3457.727067
31708,61.89,2015,1472.080811,431.16,665.7462,8.333333333,0,8.333333333,0,0,0,0,0,0,0,1113.572867,682.4128667
56002,82.11,2015,1798.63916,417.8121542,0,41.66666667,240,100,0,0,40,66.66666667,33.33333206,48,0,987.4788196,569.6666654
40206,77.28,2015,9465.266602,413.83,0,0,0,0,83.33333333,0,100,0,170.8333359,12,4500,5279.996669,4866.166669
19813,74.01,2015,3272,460.88,0,40,940,1.3,25,794,660,0,0,240,29.9,3191.08,2730.2
11503,158.13,2015,10566.66602,654.4560697,0,283.3333333,378.75,220,30.16666667,1900,320,83.33333333,0,100,137.9,4107.939403,3453.483333
33205,70.08,2015,128.7662964,395.65,0,0,33.33333206,30,0,160,300,0,0,301.7000046,214,1434.683337,1039.033337
48209,80.57,2015,4978.838379,589.5,447.84,1378.78,0,416.6666667,0,32,920,0,855.8333282,31.89999962,232,4904.519995,4315.019995
44813,82.23,2015,559.8933105,496.34,0,41.66666667,150,2.3,0,0,24,0,70,90.29999924,166.7833333,1041.389999,545.0499992
24811,73.87,2015,363.5683594,641.0767563,0,329.1666667,0,0,2,0,240,0,0,0,150.6,1362.843423,721.7666667
49115,179.22,2015,3510.736328,1094.740189,0,0,0,0,4,0,70,0,105.5433333,4,0,1278.283522,183.5433333
21410,83.23,2015,5347.717285,532.5411961,0,150,33.33333206,258.3333333,262.3333333,0,120,0,2.5,0,115,1474.041195,941.4999987
39615,81.8,2015,6806.666504,413.83,0,141.6666667,0,51.6,38,1934,500,333.3333333,0,0,296,3708.43,3294.6
52809,77.31,2015,1382.015991,439.34,0,208.3333333,200,0,4,240,40,0,48.75,0,0,1180.423333,741.0833333
38206,71.36,2015,190.2799988,350.09,0,29.16666667,40,14.16666667,0,0,0,0,104.25,0,689,1226.673333,876.5833333
52607,107.34,2015,564.133667,320.45,0,0,52,0,200,48,160,0,0,0,0,780.45,460
34606,68.33,2015,12115.28027,389.57,89.568,0,0,48,0,0,0,0,2333.333252,0,136,2996.471252,2606.901252
22905,79.86,2015,3022.439941,329.2,0,50,150,0,0,0,200,0,0,10,140,879.2,550
20902,83.28,2015,9272.333008,410.45,0,500,145,0,173.1666667,1400,400,319,0,591.8000031,445.7,4385.11667,3974.66667
26311,38.28,2015,1294.203125,419.55,0,0,161.6666679,37,24.16666667,20,32,90.25,10.66666698,0,73,868.3000016,448.7500016
45606,53.06,2015,19164.66602,1045.35,23.74197,120.8333333,376.9453582,196.4,354,7764.4,600,833.3333333,0,211.2333349,195.5,11721.73733,10676.38733
27301,68.5,2015,33.33333206,356,218.0385,50,20,0,0,300,200,0,0,0,0,1144.0385,788.0385
27904,81.11,2015,806.7838745,356,0,10.5,0,0,0,0,60,0,3.333333254,40,0,469.8333333,113.8333333
10904,164.6,2015,11195.28027,390.18,0,0,0,0,100.8333333,1130,0,0,24.41666603,1052,0,2697.429999,2307.249999
49001,69.12,2015,1319.032959,422.4229736,11.196,6.5,20,0,0,32,54,0,0,68.87999916,31.5,646.4989728,224.0759992
2707,64.28,2015,2798.696533,356.53,0,125,120,0,0,0,40,0,70.83333588,0,0,712.3633359,355.8333359
60010,57.54,2015,224.6357727,389.57,0,20.91666667,130,127.7999992,0,1328,160,0,248,0,64,2468.286666,2078.716666
10409,83.72,2015,1733.084473,346.28,0,275.75,0,499.1666667,37,174,280,0,0,1355,0,2967.196667,2620.916667
15314,145.03,2015,158.3333282,361.46,64.604,0,500,0,0,196,200,0,107.5,51.90000153,36.9,1518.364002,1156.904002
34804,155.19,2015,6267.658691,659.2,0,885.5833333,688,193,0,1912.916667,500,150,23.33333397,266,367.7,5645.733334,4986.533334
44807,82.23,2015,9675,496.34,1450.380488,391.6666667,50,29.9,580,48,400,383.3333333,0,120,0,3949.620488,3453.280488
