id_n,weight,Year,GROSS_INCOME,CONS_Food,CONS_Alcohol_Tobacco,CONS_Clothing_Footwear,CONS_Housing,CONS_Hhold_Goods_Services,CONS_Health,CONS_Transport,CONS_Communication,CONS_Recreation_Culture,CONS_Education,CONS_Restaurants_Hotels,CONS_Miscellaneous,CONS_Total,CONS_Other,'CONS_Food
59013,82.57,2015,2878.7147832,547.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.66,0.0,6571.92
1108,79.64,2015,46104.960936,375.35,5374.08,390.0,1759.9999692,3800.3999999999996,0.0,2016.0,0.0,300.0,1925.0000615999998,10200.0,2697.6000000000004,28838.430030799995,28463.080030799996,4504.200000000001
30903,42.67,2015,15709.359371999999,431.16,0.0,0.0,600.0,2688.0,0.0,0.0,0.0,0.0,79.999998096,0.0,0.0,3799.159998096,3367.999998096,5173.92
54402,44.73,2015,21570.97266,415.17,0.0,4820.0000004,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,52956.0,59391.1700004,58976.0000004,4982.04
5404,77.07,2015,96927.50390400001,356.53,0.0,1400.0000003999999,6000.0,18395.799995999998,600.0,165.0,2160.0,1500.0,0.0,0.0,2134.8,32712.129996399995,32355.599996399997,4278.36
30608,69.14,2015,70920.26953199999,431.16,0.0,1880.0000004,18866.0157,276.0,0.0,67200.0,0.0,0.0,0.0,0.0,420.0,89073.1757004,88642.01570039999,5173.92
30215,84.66,2015,49704.0,598.7182931,0.0,0.0,2280.0,0.0,0.0,0.0,480.0,0.0,0.0,3168.0,0.0,6526.7182931,5928.0,7184.6195172
55614,90.32,2015,71827.998048,415.17,0.0,8199.9999996,12870.0,0.0,0.0,10080.0,4800.0,300.0,0.0,1200.0,84.0,37949.169999599995,37533.9999996,4982.04
704,47.48,2015,550983.375,356.53,0.0,18800.000004,14400.0,0.0,7500.0,14400.0,24000.0,0.0,11307.999756,0.0,62400.0,153164.52976,152807.99976,4278.36
38105,74.57,2015,198587.34372,948.3,0.0,4719.9999996,10081.693906800001,70.80000000000001,5528.0000004,2112.0,2400.0,0.0,11150.000244,408.0,1063.5999999599999,38482.39415076,37534.09415076,11379.599999999999
32805,138.38,2015,222516.0,781.5439346,0.0,785.00000004,3600.0,0.0,0.0,13100.000004,4800.0,0.0,0.0,2055.9999995999997,0.0,25122.543938239996,24341.000003639998,9378.5272152
1613,64.16,2015,0.0,681.5,0.0,1640.0000004,240.0,0.0,50.000000004,3504.0,4320.0,0.0,0.0,0.0,1680.0,12115.500000404001,11434.000000404001,8178.0
47202,80.08,2015,157814.00388,368.7,0.0,4700.0000004,1800.0,5019.9999996,9420.0,14400.0,960.0,0.0,0.0,1680.0,11136.0,49484.7,49116.0,4424.4
58810,72.74,2015,6719.4536136,547.66,0.0,650.00000004,0.0,0.0,0.0,0.0,480.0,0.0,480.0,0.0,1248.0,3405.66000004,2858.00000004,6571.92
15909,123.22,2015,3383.3598635999997,379.5,4651.488,3680.0000004000003,5040.0,0.0,0.0,37010.000004,7200.0,0.0,33300.0,0.0,0.0,91260.9880044,90881.4880044,4554.0
57004,73.89,2015,39177.114252,493.33,4511.5056,1350.0,600.0,0.0,24.0,960.0,1440.0,0.0,110.00000382000002,384.0,0.0,9872.83560382,9379.50560382,5919.96
17402,90.41,2015,32400.0,361.46,30314.766000000003,108.99999999600001,480.0,0.0,0.0,5796.0,2760.0,0.0,0.0,0.0,3873.6000000000004,43694.825999996,43333.365999996,4337.5199999999995
8902,89.47,2015,17783.35986,386.41,0.0,2300.0000004000003,420.0,10598.7999996,15.0,960.0,384.0,0.0,545.0000152800001,0.0,5542.799999999999,21152.010015279997,20765.600015279997,4636.92
26111,72.87,2015,47400.0,390.18,620.1984,450.0,1200.0,89.000000004,0.0,4092.0,7200.0,0.0,0.0,3744.0,0.0,17785.378400004,17395.198400004,4682.16
52706,71.0,2015,8730.243164399999,656.0902473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360.0,4016.0902473,3360.0,7873.082967599999
11109,68.7,2015,20640.0,390.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,5190.18,4800.0,4682.16
32904,84.27,2015,16150.079592,498.3782529,0.0,2720.0000004000003,0.0,0.0,0.0,0.0,3360.0,0.0,623.0000152800001,0.0,0.0,7201.378268580001,6703.000015680001,5980.5390348
4313,87.79,2015,16900.000488,356.53,0.0,0.0,600.0,2199.9999995999997,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,6036.529999599999,5679.9999996,4278.36
27715,53.23,2015,129952.93356,356.0,34110.912,1449.9999996000001,0.0,0.0,2364.0,220275.0,4800.0,0.0,0.0,0.0,0.0,263355.9119996,262999.9119996,4272.0
58909,59.25,2015,11500.261963199999,547.66,639.5796,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.2395999999999,771.5796,6571.92
9606,76.35,2015,47703.099612,386.41,0.0,5839.5999996,3300.0,600.0,48.0,672.0,2160.0,1179.99999996,2889.9999900000003,0.0,2394.0,19470.00998956,19083.59998956,4636.92
28106,50.75,2015,11320.000488000001,312.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.33,0.0,3747.96
59813,46.28,2015,153404.81256,431.08,8536.8,7299.999999600001,7524.0,144.0,480.0,0.0,2880.0,350.00000004000003,1369.999992,0.0,5696.0000004,34711.879992040005,34280.79999204,5172.96
17211,114.3,2015,17568.199224,361.46,0.0,1550.0000004,6480.0,2427.2000004,84.0,3648.0,1200.0,0.0,0.0,1776.0,476.40000000000003,18003.0600008,17641.6000008,4337.5199999999995
58705,119.8,2015,4672.1363519999995,547.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.66,0.0,6571.92
11801,150.94,2015,75000.0,576.65,0.0,9600.0,4920.0,12564.0,1100.00000004,59568.0,8640.0,0.0,0.0,0.0,0.0,96968.65000004,96392.00000004,6919.799999999999
7803,156.16,2015,138000.0,356.53,0.0,10500.0,7560.0,300.0,2040.0,8199.9999996,5599.9999692,2300.0000004000003,0.0,3792.0,80640.0,121288.5299692,120931.9999692,4278.36
31403,81.65,2015,8049.999755999999,431.16,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,1631.16,1200.0,5173.92
23307,40.08,2015,9402.645996000001,626.7109924,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,130.00000187999999,0.0,0.0,2196.71099428,1570.00000188,7520.5319088
51303,91.13,2015,15662.132808000002,421.87,806.1120000000001,1250.0000003999999,0.0,0.0,0.0,0.0,0.0,0.0,1320.0000456,0.0,0.0,3797.982046,3376.112046,5062.4400000000005
26211,44.82,2015,109200.0,662.8,0.0,1149.99999996,4200.0,0.0,3612.0,19200.0,24000.0,0.0,799.9999694399999,5088.0,7536.0,66248.7999694,65585.9999694,7953.599999999999
7506,72.93,2015,276000.0,567.7882342,0.0,1299.9999996000001,33300.000504,0.0,1800.0,42000.0,0.0,6600.0,12276.0,720.0,0.0,98563.78873779999,97996.0005036,6813.4588104
33010,90.94,2015,37468.297848,606.3763762,0.0,1779.9999996,1800.0,0.0,0.0,0.0,2880.0,5799.9999996,300.0,0.0,0.0,13166.3763754,12559.9999992,7276.5165144
42010,90.47,2015,24000.0,412.13,0.0,1500.0,0.0,12530.799995999998,99.99999999600001,2400.0,4800.0,5000.0000004,0.0,2974.800018,6816.0,36533.730014395995,36121.600014396,4945.5599999999995
45904,79.07,2015,10416.5683596,409.16,0.0,2100.0,0.0,0.0,0.0,0.0,360.0,0.0,70.000001904,0.0,0.0,2939.1600019039997,2530.000001904,4909.92
46405,64.57,2015,32345.74512,412.9,0.0,1929.9999996,4200.0,0.0,12.0,8640.0,1440.0,399.99999996,2676.9999384000002,624.0,10260.0,30595.899937960003,30182.99993796,4954.799999999999
22509,48.29,2015,0.0,354.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.73,0.0,4256.76
3712,61.55,2015,279059.36724,584.1,0.0,8000.000000399999,75633.87812400001,470.00000004,0.0,31483.000008,6720.0,10299.9999996,23480.00052,0.0,1744.8000000000002,158415.77865204003,157831.67865204002,7009.200000000001
13705,78.06,2015,12980.389164,361.46,77.5248,684.99999996,720.0,0.0,0.0,432.0,72.0,99.99999999600001,0.0,72.0,480.0,2999.984799956,2638.524799956,4337.5199999999995
23003,135.47,2015,0.0,329.2,23257.44,0.0,8400.0,960.0,12.0,0.0,2880.0,0.0,0.0,0.0,1440.0,37278.64,36949.44,3950.3999999999996
31401,81.65,2015,52752.0,431.16,806.1120000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237.2720000000002,806.1120000000001,5173.92
57710,95.27,2015,16158.149412,561.12,1085.3472,1050.0,0.0,0.0,80.000000004,0.0,480.0,4500.0,0.0,0.0,0.0,7756.467200004,7195.347200004,6733.4400000000005
41805,85.15,2015,2983.3077396,412.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.13,0.0,4945.5599999999995
32306,68.47,2015,13440.0,405.45,387.624,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,2160.0,4393.074,3987.624,4865.4
40312,171.48,2015,221496.0,413.83,0.0,2499.9999995999997,3300.0,0.0,3756.0,15725.000004,4800.0,7320.0,0.0,6768.0,2944.8,47527.6300036,47113.8000036,4965.96
46106,35.14,2015,1219.5112608,409.16,1162.872,999.99999996,0.0,0.0,276.0,6720.0,1620.0,0.0,0.0,0.0,0.0,11188.03199996,10778.87199996,4909.92
52410,77.16,2015,13397.796384000001,320.45,0.0,600.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,1400.45,1080.0,3845.3999999999996
35611,40.87,2015,30673.119143999997,680.7,0.0,1500.0,7680.0,682.8,144.0,1728.0,1920.0,0.0,706.00000188,0.0,1232.4,16273.90000188,15593.200001879999,8168.400000000001
5505,144.79,2015,24366.720708,1306.64,0.0,2678.7999996,4723.5,1016.00000004,406.79999999999995,49400.000004,4800.0,0.0,72738.798048,2925.6000372,31837.92,171834.05808883999,170527.41808883997,15679.68
50104,69.79,2015,10412.219238000001,421.87,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12540.0,13561.87,13140.0,5062.4400000000005
55001,89.08,2015,223266.0,415.17,18927.0264,1200.0,1200.0,0.0,1020.0,2400.0,2568.0,4440.0,0.0,1284.0,2880.0,36334.1964,35919.0264,4982.04
50610,99.4,2015,2400.0,689.1845267,1783.0704,0.0,3499.9998779999996,0.0,0.0,0.0,1920.0,0.0,0.0,0.0,192.0,8084.254804699999,7395.070277999999,8270.2143204
54901,62.62,2015,35951.358395999996,538.1500247,0.0,0.0,300.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,1318.1500247,780.0,6457.800296400001
8603,107.58,2015,203655.98436,425.49,17412.019200000002,0.0,1200.0,43.2,4172.0000004,58880.000004,960.0,0.0,0.0,24279.999996,0.0,107372.7092004,106947.2192004,5105.88
16905,52.42,2015,68583.35742,361.46,0.0,329.00000004000003,2460.0,1632.0,0.0,3360.0,2400.0,0.0,1881.9999384000002,0.0,5856.0,18280.45993844,17918.99993844,4337.5199999999995
30913,42.67,2015,4912.999512,431.16,0.0,200.00000004000003,0.0,0.0,384.0,384.0,240.0,0.0,810.00002292,0.0,396.0,2845.16002296,2414.00002296,5173.92
12010,72.26,2015,54360.0,390.18,0.0,500.00000004,6000.0,8328.8000004,0.0,0.0,2400.0,0.0,0.0,168.0,10720.8,28507.78000044,28117.60000044,4682.16
11611,59.49,2015,33440.000976,586.5,1880.9279999999999,4629.9999996,0.0,3000.0,0.0,1008.0,1440.0,0.0,0.0,6888.0,6576.0,26009.4279996,25422.9279996,7038.0
32501,49.07,2015,29170.760748,405.45,0.0,0.0,500.00001528000007,0.0,24.0,0.0,480.0,0.0,0.0,0.0,6.0,1415.4500152800001,1010.0000152800001,4865.4
14002,70.47,2015,27644.361324,391.85,6798.320519999999,2139.9999995999997,6777.5461067999995,1174.8000000000002,2214.0,26736.0,4680.0,219.99999995999997,1521.0,0.0,2952.0,55605.51662635999,55213.66662635999,4702.200000000001
43915,83.98,2015,4350.0798336,390.09,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0899999999999,360.0,4681.08
53109,68.32,2015,19564.813476000003,439.34,0.0,50.000000004,4888.0131587999995,480.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,6049.353158804,5610.013158803999,5272.08
50015,90.92,2015,12389.031744,613.9261188,0.0,3350.0000004000003,360.0,0.0,0.0,0.0,960.0,399.99999996,4959.999996,312.0,0.0,10955.92611516,10341.99999636,7367.1134256000005
57614,29.09,2015,4192.160156399999,561.12,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,600.0,1761.12,1200.0,6733.4400000000005
5710,92.42,2015,374194.99224,529.8,0.0,0.0,4699.9999692,12738.0,5679.9999996,34296.0,4800.0,0.0,0.0,1672.7999724000001,2151.6000000000004,66568.1999412,66038.3999412,6357.599999999999
58609,101.99,2015,47508.99024,547.66,0.0,0.0,0.0,312.0,0.0,0.0,120.0,0.0,0.0,0.0,420.0,1399.6599999999999,852.0,6571.92
25202,54.2,2015,5424.0531,382.68,775.248,2049.9999995999997,0.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,4167.9279996,3785.2479995999997,4592.16
51409,69.95,2015,98137.968756,517.4854587,0.0,708.99999996,2186.036934,0.0,0.0,1728.0,0.0,0.0,0.0,382.79999544,4682.0000004,10205.3223885,9687.8369298,6209.8255044
12713,32.7,2015,270497.50776,390.18,0.0,10299.9999996,4800.0,766.8,11544.0,37325.000004,8640.0,0.0,52900.001952000006,1704.0,240.0,128609.9819556,128219.8019556,4682.16
41711,64.95,2015,2603.3206787999998,412.13,4036.5996000000005,0.0,4440.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,600.0,10328.7296,9916.599600000001,4945.5599999999995
43409,85.15,2015,33600.0,412.13,1934.6688,260.00000004000003,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,4320.0,3048.0,12374.798800039998,11962.668800039999,4945.5599999999995
1106,79.64,2015,19503.366216000002,356.53,0.0,2000.0000004,0.0,2964.9999995999997,0.0,7392.0,2100.0,249.99999995999997,4779.9999384,5853.0,192.0,25888.52993836,25531.99993836,4278.36
26102,72.87,2015,20872.116216000002,484.0883023,0.0,6450.0,600.0,2112.0,0.0,2971.2,2904.0,549.99999996,0.0,2028.0,0.0,18099.28830226,17615.19999996,5809.0596276
44713,88.95,2015,8896.719726,390.09,0.0,1250.0000003999999,2400.0,0.0,168.0,384.0,0.0,0.0,173.00000376,288.0,180.0,5233.09000416,4843.00000416,4681.08
29410,103.79,2015,193172.0274,672.2,589.80528,1100.00000004,3915.0922751999997,13396.800000000001,4508.0000004,15342.000012,8400.0,12039.999996,0.0,3792.0,2301.6000000000004,66057.49756364,65385.29756364,8066.400000000001
46412,64.57,2015,61684.886723999996,518.95,0.0,2619.9999995999997,0.0,864.0,0.0,0.0,7200.0,0.0,6880.0001219999995,0.0,7848.0,25930.950121600003,25412.000121600002,6227.400000000001
2412,78.63,2015,95387.35546800001,537.79,0.0,8360.0000004,10800.0,940.8000000000001,10430.0000004,25532.000004,11448.0,2220.0,5572.999878,3696.0,5040.0,84577.58988279999,84039.7998828,6453.48
19204,95.18,2015,27700.831056,779.5756903,0.0,2294.0000004000003,600.0,782.00000004,0.0,0.0,240.0,0.0,318.99999792,0.0,0.0,5014.57568866,4234.99999836,9354.9082836
21515,80.49,2015,21966.720708,650.05,0.0,2499.9999995999997,13942.571424,2481.0,0.0,0.0,4800.0,0.0,159.99999624,864.0,0.0,25397.621419839998,24747.57141984,7800.599999999999
16005,217.14,2015,28400.000976000003,399.0138495,0.0,50.000000004,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,689.0138495040001,290.000000004,4788.166193999999
8805,74.16,2015,14400.0,386.41,0.0,900.0,2040.0,1440.0,0.0,0.0,6552.0,3500.0000004000003,0.0,0.0,12024.0,26842.4100004,26456.0000004,4636.92
33410,72.98,2015,26366.399412,557.0506649,4806.5376,279.0,1605.5999904,0.0,0.0,0.0,1920.0,0.0,0.0,0.0,6672.0,15840.1882553,15283.1375904,6684.607978800001
46904,74.72,2015,37910.065428,643.6836592,0.0,999.99999996,1320.0,0.0,0.0,14400.0,2640.0,0.0,1580.000004,0.0,0.0,21583.68366316,20940.00000396,7724.2039104
11509,158.13,2015,27379.344731999998,390.18,0.0,4095.0,1200.0,3120.0,12.0,672.0,3600.0,849.99999996,0.0,4008.0,0.0,17947.17999996,17556.99999996,4682.16
29003,102.94,2015,21530.340816,312.33,1420.1376,50.000000004,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382.467600004,2070.137600004,3747.96
9605,76.35,2015,26429.378903999997,436.2843997,0.0,4500.0,504.0,1299.9999996000001,212.00000004000003,1440.0,5160.0,519.99999996,760.0000076399999,0.0,1140.0,15972.28440694,15536.00000724,5235.4127964
28913,100.43,2015,6881.8256832,473.9123067,0.0,950.00000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,6823.91230674,6350.00000004,5686.9476804
17004,221.63,2015,143000.00388,361.46,0.0,9300.0,0.0,11016.8000004,414.0,17745.999996,1440.0,999.99999996,0.0,144.0,7440.0,48862.25999635999,48500.799996359994,4337.5199999999995
28205,82.93,2015,5142.7199712,581.614752,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,39.999999048,912.0,0.0,2973.614751048,2391.999999048,6979.377023999999
27206,93.23,2015,230723.43756000002,974.94,0.0,6999.999999600001,15708.100188,6351.2000004,4548.0,28779.0,2400.0,2000.0000004,0.0,3144.0,1315.1999999999998,72220.4401884,71245.5001884,11699.28
33911,107.63,2015,261952.35936,447.1424595,0.0,6900.0,5200.0000308,0.0,7275.999999600001,54211.99997999999,4800.0,8000.000000399999,919.9999694399999,2166.0000912,13104.0,103025.14253094,102578.00007144,5365.709514
19011,56.69,2015,66759.35742,460.88,0.0,600.0,3600.0,973.1999999999999,0.0,2352.0,0.0,0.0,7880.0000148,0.0,3459.6000000000004,19325.6800148,18864.8000148,5530.5599999999995
38502,77.3,2015,3803.7843012,350.09,0.0,60.0,0.0,108.0,0.0,768.0,120.0,0.0,0.0,0.0,768.0,2174.09,1824.0,4201.08
20807,98.42,2015,14745.7998,903.5856814,0.0,1929.9999996,1200.0,108.0,0.0,672.0,720.0,0.0,633.9999847199999,0.0,0.0,6167.585665719999,5263.999984319999,10843.0281768
57308,47.17,2015,246.98879244,493.33,1612.2240000000002,200.00000004000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.55400004,1812.2240000400002,5919.96
25708,51.04,2015,1442.5135799999998,335.8542702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.8542702,0.0,4030.2512423999997
36909,118.55,2015,122948.76564,389.57,9263.484,3249.9999995999997,600.0,0.0,0.0,1680.0,1560.0,0.0,3619.9999236,1176.0,2400.0,23939.0539232,23549.4839232,4674.84
20901,83.28,2015,0.0,410.45,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,3672.0,0.0,4166.45,3756.0,4925.4
52214,80.72,2015,818.2000122,320.45,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,4200.0,5120.45,4800.0,3845.3999999999996
40011,72.03,2015,25840.001952000002,450.8259127,1002.5568000000001,6999.999999600001,79148.970468,13250.000004,6912.0,77199.999996,3360.0,0.0,0.0,19080.0,648.0,208052.3531803,207601.5272676,5409.9109524
15812,126.08,2015,500.00001528000007,361.46,0.0,300.0,1800.0,0.0,0.0,14376.0,720.0,0.0,0.0,888.0,7200.0,25645.46,25284.0,4337.5199999999995
50115,69.79,2015,26579.2002,421.87,0.0,870.0,2340.0,0.0,0.0,56448.0,1680.0,600.0,0.0,0.0,5712.0,68071.87,67650.0,5062.4400000000005
12810,61.1,2015,2659.4699712,651.852,0.0,500.00000004,1320.0,0.0,5.000000004,960.0,1800.0,0.0,1200.0,0.0,0.0,6436.852000043999,5785.0000000439995,7822.224
52810,77.31,2015,24208.42236,439.34,0.0,2750.0000004000003,2400.0,0.0,0.0,0.0,720.0,0.0,0.0,288.0,0.0,6597.3400004000005,6158.0000004,5272.08
4213,71.66,2015,114000.0,356.53,0.0,9600.0,4200.0,5124.0,0.0,4800.0,9600.0,0.0,0.0,4983.9999996,24240.0,62904.529999599996,62547.9999996,4278.36
39105,62.97,2015,71608.359372,413.83,0.0,9849.9999996,5400.0,0.0,138.99999996,16970.000004,14520.0,0.0,579.9999847199999,144.0,117200.000004,165216.82999228,164802.99999228,4965.96
55604,90.32,2015,124892.00388,492.6146486,0.0,8088.999999600001,2400.0,13350.0,7680.0,2880.0,1920.0,2840.0000004000003,0.0,0.0,13483.199999999999,53134.8146486,52642.2,5911.3757832
46002,102.32,2015,201526.80468,409.16,3385.6704,0.0,132.0,150.0,3590.0000004000003,0.0,480.0,0.0,0.0,624.0,480.0,9250.8304004,8841.6704004,4909.92
45401,97.11,2015,39590.501952000006,442.1216452,0.0,750.0,0.0,0.0,665.00000004,0.0,0.0,50.000000004,835.0000076399999,0.0,0.0,2742.1216528839996,2300.0000076839997,5305.4597424
16312,118.44,2015,4999.999878,361.46,0.0,1599.9999996,1800.0,0.0,0.0,4320.0,960.0,0.0,0.0,0.0,1320.0,10361.4599996,9999.9999996,4337.5199999999995
49814,79.63,2015,43835.065428,800.4,0.0,4964.4,3600.0,13582.800000000001,0.0,1392.0,480.0,0.0,3120.0000456,1419.5999855999999,7648.799999999999,37008.0000312,36207.600031199996,9604.8
15315,145.03,2015,266166.7266,361.46,0.0,23640.0,0.0,430.79999999999995,0.0,0.0,2640.0,0.0,5220.000183599999,3645.5999220000003,7200.0,43137.8601056,42776.4001056,4337.5199999999995
50909,104.57,2015,27377.349611999998,996.3,268.704,11847.9999996,0.0,3543.6000000000004,0.0,0.0,480.0,0.0,519.9999847199999,720.0,8296.8,26673.40398432,25677.10398432,11955.599999999999
54903,62.62,2015,7094.4558108,415.17,0.0,0.0,702.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,561.5999999999999,2638.77,2223.6,4982.04
57309,47.17,2015,12060.669432,493.33,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1453.33,960.0,5919.96
20503,81.33,2015,39832.148436,416.6,0.0,1500.0,5196.0,693.5999999999999,6885.0,0.0,3360.0,3000.0,744.0,0.0,0.0,21795.199999999997,21378.6,4999.200000000001
47315,81.09,2015,64842.13476,368.7,0.0,0.0,9360.0,0.0,159.99999996,3120.0,3360.0,0.0,3072.0,2398.7999268,0.0,21839.49992676,21470.79992676,4424.4
8806,74.16,2015,66520.318356,588.95,0.0,0.0,840.0,1320.0,0.0,0.0,3000.0,0.0,11554.9998552,0.0,1456.8000000000002,18760.7498552,18171.7998552,7067.400000000001
41213,131.6,2015,185142.71484,412.13,0.0,0.0,4200.0,600.0,101850.0,66000.0,4800.0,0.0,11000.000244,0.0,2604.0,191466.130244,191054.000244,4945.5599999999995
29505,125.16,2015,22492.624512,369.86,3876.24,1449.9999996000001,840.0,3500.0000004000003,0.0,3864.0,5448.0,0.0,0.0,0.0,99.99999999600001,19448.099999996,19078.239999996,4438.32
19904,88.19,2015,23400.0,460.88,2170.6944,1299.9999996000001,840.0,0.0,0.0,2016.0,1536.0,6000.0,0.0,0.0,0.0,14323.5743996,13862.6943996,5530.5599999999995
20909,83.28,2015,0.0,410.45,0.0,6000.0,2400.0,0.0,7448.000000399999,49665.000012000004,8400.0,9240.0,0.0,4944.0,288.0,88795.4500124,88385.0000124,4925.4
58514,74.85,2015,7831.9511724,547.66,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,960.0,2467.66,1920.0,6571.92
54509,25.12,2015,7230.779296799999,415.17,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.1700000000001,300.0,4982.04
23506,45.76,2015,127599.99612,329.2,0.0,4400.0000004,3000.0,6890.000000399999,99.99999999600001,300.0,960.0,0.0,0.0,0.0,0.0,15979.200000796,15650.000000795999,3950.3999999999996
44509,58.77,2015,14115.191891999999,390.09,0.0,2700.0,360.0,18.0,0.0,480.0,0.0,0.0,744.0,0.0,357.6,5049.6900000000005,4659.6,4681.08
43504,85.21,2015,23881.908696,412.13,1550.496,900.0,1800.0,789.5999999999999,336.0,0.0,168.0,0.0,2159.9999772,0.0,0.0,8116.2259772,7704.0959772,4945.5599999999995
55514,101.38,2015,10266.2871096,415.17,0.0,0.0,849.99998472,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,477.59999999999997,2942.76998472,2527.59998472,4982.04
11305,81.0,2015,91585.51758,390.18,30415.32,4560.0,5400.0,5199.9999996,81.999999996,18936.0,14640.0,7599.999999600001,829.9999923600001,13176.0,9768.0,110997.49999155597,110607.31999155598,4682.16
58512,74.85,2015,17155.642092000002,547.66,0.0,3408.9999995999997,0.0,159.99999996,0.0,0.0,4800.0,0.0,0.0,1800.0,432.0,11148.659999559999,10600.99999956,6571.92
15307,145.03,2015,29455.998047999998,563.7601733,8915.352,3099.9999995999997,0.0,0.0,144.0,336.0,2400.0,0.0,0.0,168.0,150.0,15777.112172899999,15213.3519996,6765.1220796
12105,58.67,2015,93540.0,390.18,3294.804,699.99999996,6000.0,0.0,0.0,64647.0,17136.0,0.0,35849.999088000004,2928.0,0.0,130945.98308795999,130555.80308796,4682.16
38609,112.16,2015,72000.0,350.09,0.0,12911.52,2160.0,0.0,300.0,7200.0,42720.0,0.0,0.0,1222.800018,94.80000000000001,66959.210018,66609.120018,4201.08
47705,82.28,2015,57020.742192000005,493.32,1550.496,600.0,600.0,0.0,144.0,768.0,0.0,0.0,1659.0,0.0,16495.199999999997,22310.015999999996,21816.695999999996,5919.84
26804,110.34,2015,129072.0,415.55,0.0,3399.9999995999997,840.0,90.0,0.0,17340.0,1920.0,0.0,0.0,15936.0,643.2,40584.7499996,40169.199999599994,4986.6
3102,61.82,2015,545566.03128,359.5015206,2902.0032,699.99999996,6838.9999692,3999.9999995999997,11763.9999996,49107.0,14400.0,7320.0,0.0,0.0,24000.0,121391.50468895999,121032.00316836,4314.0182472
49213,68.2,2015,39761.361324,835.4,0.0,1800.0,1200.0,2347.2,0.0,6720.0,2400.0,999.99999996,277.00000764000004,586.80001836,7089.599999999999,24256.000025960002,23420.60002596,10024.8
31311,87.12,2015,4550.9615484000005,431.16,0.0,0.0,8556.091434,0.0,840.0,0.0,1800.0,699.99999996,0.0,0.0,1440.0,13767.25143396,13336.09143396,5173.92
48309,122.2,2015,32307.161136000002,704.7784925,0.0,800.00000004,3600.0,0.0,0.0,0.0,2640.0,0.0,2864.9999232,0.0,21408.0,32017.778415740002,31312.99992324,8457.34191
34905,90.49,2015,915.2000427600001,389.57,0.0,0.0,0.0,36.0,0.0,1584.0,960.0,9600.0,0.0,912.0,8760.0,22241.57,21852.0,4674.84
48103,108.14,2015,294958.21872,1046.3,0.0,5400.0,4080.0,1683.6000000000001,0.0,25536.0,14880.0,3360.0,9886.000122,0.0,1729.1999999999998,67601.100122,66554.800122,12555.599999999999
33807,62.04,2015,238020.0,428.52,0.0,0.0,96044.041572,12000.0,3420.0,102999.999996,14400.0,0.0,0.0,39999.999996,0.0,269292.561564,268864.04156399996,5142.24
