      weight_2015  vatax_2015 GROSS_INCOME_2015   weight_2016  vatax_2016 GROSS_INCOME_2016   weight_2017  vatax_2017 GROSS_INCOME_2017   weight_2018  vatax_2018 GROSS_INCOME_2018   weight_2019  vatax_2019 GROSS_INCOME_2019   weight_2020  vatax_2020 GROSS_INCOME_2020   weight_2021   vatax_2021 GROSS_INCOME_2021   weight_2022  vatax_2022 GROSS_INCOME_2022   weight_2023   vatax_2023 GROSS_INCOME_2023   weight_2024   vatax_2024 GROSS_INCOME_2024 weight_ref_2024 vatax_ref_2024 GROSS_INCOME_ref_2024 weight_ref_2025 vatax_ref_2025 GROSS_INCOME_ref_2025 weight_ref_2026 vatax_ref_2026 GROSS_INCOME_ref_2026 weight_ref_2027 vatax_ref_2027 GROSS_INCOME_ref_2027 weight_ref_2028 vatax_ref_2028 GROSS_INCOME_ref_2028 weight_ref_2029 vatax_ref_2029 GROSS_INCOME_ref_2029 weight_ref_2030 vatax_ref_2030 GROSS_INCOME_ref_2030      ETR  ETR_ref
75     9,602.9603     55.0000          672.0000    9,602.9603     66.0000          672.0000    9,602.9603     77.0000          672.0000    9,602.9603     73.0000          672.0000    9,602.9603     80.0000          672.0000    9,602.9603     78.0000          672.0000    9,602.9603     109.0000          672.0000    9,602.9603     93.0000          672.0000    9,602.9603     101.0000          672.0000    9,602.9603     112.0000          672.0000      9,602.9603       111.0000              672.0000      9,602.9603       118.0000              672.0000      9,602.9603       127.0000              672.0000      9,602.9603       136.0000              672.0000      9,602.9603       145.0000              672.0000      9,602.9603       156.0000              672.0000      9,602.9603       167.0000              672.0000   0.1667   0.1652
76     9,277.3501     53.0000          685.0000    9,277.3501     64.0000          685.0000    9,277.3501     75.0000          685.0000    9,277.3501     71.0000          685.0000    9,277.3501     78.0000          685.0000    9,277.3501     75.0000          685.0000    9,277.3501     105.0000          685.0000    9,277.3501     90.0000          685.0000    9,277.3501      98.0000          685.0000    9,277.3501     109.0000          685.0000      9,277.3501       107.0000              685.0000      9,277.3501       115.0000              685.0000      9,277.3501       123.0000              685.0000      9,277.3501       131.0000              685.0000      9,277.3501       141.0000              685.0000      9,277.3501       151.0000              685.0000      9,277.3501       162.0000              685.0000   0.1591   0.1562
77     9,730.3772     58.0000          752.0000    9,730.3772     70.0000          752.0000    9,730.3772     82.0000          752.0000    9,730.3772     78.0000          752.0000    9,730.3772     85.0000          752.0000    9,730.3772     82.0000          752.0000    9,730.3772     115.0000          752.0000    9,730.3772     99.0000          752.0000    9,730.3772     107.0000          752.0000    9,730.3772     119.0000          752.0000      9,730.3772       117.0000              752.0000      9,730.3772       126.0000              752.0000      9,730.3772       134.0000              752.0000      9,730.3772       144.0000              752.0000      9,730.3772       154.0000              752.0000      9,730.3772       165.0000              752.0000      9,730.3772       177.0000              752.0000   0.1582   0.1556
78     9,543.0042     55.0000          794.0000    9,543.0042     66.0000          794.0000    9,543.0042     77.0000          794.0000    9,543.0042     73.0000          794.0000    9,543.0042     80.0000          794.0000    9,543.0042     77.0000          794.0000    9,543.0042     109.0000          794.0000    9,543.0042     93.0000          794.0000    9,543.0042     100.0000          794.0000    9,543.0042     112.0000          794.0000      9,543.0042       110.0000              794.0000      9,543.0042       118.0000              794.0000      9,543.0042       126.0000              794.0000      9,543.0042       135.0000              794.0000      9,543.0042       145.0000              794.0000      9,543.0042       155.0000              794.0000      9,543.0042       166.0000              794.0000   0.1411   0.1385
79     9,610.6752     62.0000          847.0000    9,610.6752     74.0000          847.0000    9,610.6752     87.0000          847.0000    9,610.6752     83.0000          847.0000    9,610.6752     90.0000          847.0000    9,610.6752     87.0000          847.0000    9,610.6752     123.0000          847.0000    9,610.6752    105.0000          847.0000    9,610.6752     113.0000          847.0000    9,610.6752     126.0000          847.0000      9,610.6752       125.0000              847.0000      9,610.6752       134.0000              847.0000      9,610.6752       143.0000              847.0000      9,610.6752       153.0000              847.0000      9,610.6752       164.0000              847.0000      9,610.6752       176.0000              847.0000      9,610.6752       188.0000              847.0000   0.1488   0.1476
80     9,557.7708     83.0000          890.0000    9,557.7708    100.0000          890.0000    9,557.7708    117.0000          890.0000    9,557.7708    111.0000          890.0000    9,557.7708    121.0000          890.0000    9,557.7708    117.0000          890.0000    9,557.7708     164.0000          890.0000    9,557.7708    140.0000          890.0000    9,557.7708     152.0000          890.0000    9,557.7708     169.0000          890.0000      9,557.7708       168.0000              890.0000      9,557.7708       179.0000              890.0000      9,557.7708       192.0000              890.0000      9,557.7708       205.0000              890.0000      9,557.7708       220.0000              890.0000      9,557.7708       236.0000              890.0000      9,557.7708       253.0000              890.0000   0.1899   0.1888
81     9,504.4621     66.0000          940.0000    9,504.4621     79.0000          940.0000    9,504.4621     93.0000          940.0000    9,504.4621     88.0000          940.0000    9,504.4621     96.0000          940.0000    9,504.4621     93.0000          940.0000    9,504.4621     131.0000          940.0000    9,504.4621    112.0000          940.0000    9,504.4621     121.0000          940.0000    9,504.4621     135.0000          940.0000      9,504.4621       134.0000              940.0000      9,504.4621       143.0000              940.0000      9,504.4621       153.0000              940.0000      9,504.4621       164.0000              940.0000      9,504.4621       175.0000              940.0000      9,504.4621       188.0000              940.0000      9,504.4621       201.0000              940.0000   0.1436   0.1426
82     9,483.1127     66.0000        1,001.0000    9,483.1127     79.0000        1,001.0000    9,483.1127     92.0000        1,001.0000    9,483.1127     87.0000        1,001.0000    9,483.1127     96.0000        1,001.0000    9,483.1127     92.0000        1,001.0000    9,483.1127     130.0000        1,001.0000    9,483.1127    111.0000        1,001.0000    9,483.1127     120.0000        1,001.0000    9,483.1127     134.0000        1,001.0000      9,483.1127       132.0000            1,001.0000      9,483.1127       141.0000            1,001.0000      9,483.1127       151.0000            1,001.0000      9,483.1127       162.0000            1,001.0000      9,483.1127       174.0000            1,001.0000      9,483.1127       186.0000            1,001.0000      9,483.1127       199.0000            1,001.0000   0.1339   0.1319
83     9,561.7172     65.0000        1,092.0000    9,561.7172     78.0000        1,092.0000    9,561.7172     91.0000        1,092.0000    9,561.7172     86.0000        1,092.0000    9,561.7172     94.0000        1,092.0000    9,561.7172     91.0000        1,092.0000    9,561.7172     128.0000        1,092.0000    9,561.7172    109.0000        1,092.0000    9,561.7172     118.0000        1,092.0000    9,561.7172     132.0000        1,092.0000      9,561.7172       130.0000            1,092.0000      9,561.7172       139.0000            1,092.0000      9,561.7172       149.0000            1,092.0000      9,561.7172       159.0000            1,092.0000      9,561.7172       171.0000            1,092.0000      9,561.7172       183.0000            1,092.0000      9,561.7172       196.0000            1,092.0000   0.1209   0.1190
84     9,568.1058    183.0000        1,174.0000    9,568.1058    219.0000        1,174.0000    9,568.1058    257.0000        1,174.0000    9,568.1058    243.0000        1,174.0000    9,568.1058    266.0000        1,174.0000    9,568.1058    258.0000        1,174.0000    9,568.1058     361.0000        1,174.0000    9,568.1058    309.0000        1,174.0000    9,568.1058     334.0000        1,174.0000    9,568.1058     372.0000        1,174.0000      9,568.1058       371.0000            1,174.0000      9,568.1058       397.0000            1,174.0000      9,568.1058       425.0000            1,174.0000      9,568.1058       455.0000            1,174.0000      9,568.1058       487.0000            1,174.0000      9,568.1058       522.0000            1,174.0000      9,568.1058       559.0000            1,174.0000   0.3169   0.3160
85     9,542.2116     79.0000        1,247.0000    9,542.2116     94.0000        1,247.0000    9,542.2116    111.0000        1,247.0000    9,542.2116    105.0000        1,247.0000    9,542.2116    115.0000        1,247.0000    9,542.2116    111.0000        1,247.0000    9,542.2116     156.0000        1,247.0000    9,542.2116    133.0000        1,247.0000    9,542.2116     144.0000        1,247.0000    9,542.2116     160.0000        1,247.0000      9,542.2116       159.0000            1,247.0000      9,542.2116       170.0000            1,247.0000      9,542.2116       182.0000            1,247.0000      9,542.2116       195.0000            1,247.0000      9,542.2116       209.0000            1,247.0000      9,542.2116       224.0000            1,247.0000      9,542.2116       239.0000            1,247.0000   0.1283   0.1275
86     9,489.0808     82.0000        1,332.0000    9,489.0808     98.0000        1,332.0000    9,489.0808    115.0000        1,332.0000    9,489.0808    109.0000        1,332.0000    9,489.0808    119.0000        1,332.0000    9,489.0808    115.0000        1,332.0000    9,489.0808     162.0000        1,332.0000    9,489.0808    139.0000        1,332.0000    9,489.0808     150.0000        1,332.0000    9,489.0808     167.0000        1,332.0000      9,489.0808       165.0000            1,332.0000      9,489.0808       177.0000            1,332.0000      9,489.0808       189.0000            1,332.0000      9,489.0808       202.0000            1,332.0000      9,489.0808       217.0000            1,332.0000      9,489.0808       232.0000            1,332.0000      9,489.0808       249.0000            1,332.0000   0.1254   0.1239
87     9,508.7967    146.0000        1,422.0000    9,508.7967    175.0000        1,422.0000    9,508.7967    204.0000        1,422.0000    9,508.7967    194.0000        1,422.0000    9,508.7967    212.0000        1,422.0000    9,508.7967    205.0000        1,422.0000    9,508.7967     288.0000        1,422.0000    9,508.7967    246.0000        1,422.0000    9,508.7967     266.0000        1,422.0000    9,508.7967     297.0000        1,422.0000      9,508.7967       295.0000            1,422.0000      9,508.7967       315.0000            1,422.0000      9,508.7967       338.0000            1,422.0000      9,508.7967       362.0000            1,422.0000      9,508.7967       387.0000            1,422.0000      9,508.7967       415.0000            1,422.0000      9,508.7967       445.0000            1,422.0000   0.2089   0.2075
88     9,647.0338    107.0000        1,535.0000    9,647.0338    129.0000        1,535.0000    9,647.0338    150.0000        1,535.0000    9,647.0338    143.0000        1,535.0000    9,647.0338    156.0000        1,535.0000    9,647.0338    151.0000        1,535.0000    9,647.0338     212.0000        1,535.0000    9,647.0338    181.0000        1,535.0000    9,647.0338     196.0000        1,535.0000    9,647.0338     218.0000        1,535.0000      9,647.0338       217.0000            1,535.0000      9,647.0338       232.0000            1,535.0000      9,647.0338       248.0000            1,535.0000      9,647.0338       266.0000            1,535.0000      9,647.0338       285.0000            1,535.0000      9,647.0338       305.0000            1,535.0000      9,647.0338       327.0000            1,535.0000   0.1420   0.1414
89     9,533.0250    116.0000        1,629.0000    9,533.0250    139.0000        1,629.0000    9,533.0250    163.0000        1,629.0000    9,533.0250    154.0000        1,629.0000    9,533.0250    169.0000        1,629.0000    9,533.0250    163.0000        1,629.0000    9,533.0250     229.0000        1,629.0000    9,533.0250    196.0000        1,629.0000    9,533.0250     212.0000        1,629.0000    9,533.0250     236.0000        1,629.0000      9,533.0250       235.0000            1,629.0000      9,533.0250       251.0000            1,629.0000      9,533.0250       269.0000            1,629.0000      9,533.0250       288.0000            1,629.0000      9,533.0250       308.0000            1,629.0000      9,533.0250       330.0000            1,629.0000      9,533.0250       354.0000            1,629.0000   0.1449   0.1443
90     9,537.7800    134.0000        1,746.0000    9,537.7800    161.0000        1,746.0000    9,537.7800    188.0000        1,746.0000    9,537.7800    179.0000        1,746.0000    9,537.7800    195.0000        1,746.0000    9,537.7800    189.0000        1,746.0000    9,537.7800     265.0000        1,746.0000    9,537.7800    227.0000        1,746.0000    9,537.7800     245.0000        1,746.0000    9,537.7800     273.0000        1,746.0000      9,537.7800       272.0000            1,746.0000      9,537.7800       291.0000            1,746.0000      9,537.7800       311.0000            1,746.0000      9,537.7800       333.0000            1,746.0000      9,537.7800       357.0000            1,746.0000      9,537.7800       382.0000            1,746.0000      9,537.7800       409.0000            1,746.0000   0.1564   0.1558
91     9,565.1460    108.0000        1,858.0000    9,565.1460    129.0000        1,858.0000    9,565.1460    151.0000        1,858.0000    9,565.1460    143.0000        1,858.0000    9,565.1460    157.0000        1,858.0000    9,565.1460    152.0000        1,858.0000    9,565.1460     213.0000        1,858.0000    9,565.1460    182.0000        1,858.0000    9,565.1460     197.0000        1,858.0000    9,565.1460     219.0000        1,858.0000      9,565.1460       218.0000            1,858.0000      9,565.1460       233.0000            1,858.0000      9,565.1460       249.0000            1,858.0000      9,565.1460       267.0000            1,858.0000      9,565.1460       286.0000            1,858.0000      9,565.1460       306.0000            1,858.0000      9,565.1460       328.0000            1,858.0000   0.1179   0.1173
92     9,492.2509    142.0000        1,972.0000    9,492.2509    170.0000        1,972.0000    9,492.2509    199.0000        1,972.0000    9,492.2509    189.0000        1,972.0000    9,492.2509    207.0000        1,972.0000    9,492.2509    200.0000        1,972.0000    9,492.2509     280.0000        1,972.0000    9,492.2509    240.0000        1,972.0000    9,492.2509     259.0000        1,972.0000    9,492.2509     289.0000        1,972.0000      9,492.2509       287.0000            1,972.0000      9,492.2509       307.0000            1,972.0000      9,492.2509       329.0000            1,972.0000      9,492.2509       352.0000            1,972.0000      9,492.2509       377.0000            1,972.0000      9,492.2509       404.0000            1,972.0000      9,492.2509       433.0000            1,972.0000   0.1466   0.1455
93     9,545.6405    130.0000        2,162.0000    9,545.6405    155.0000        2,162.0000    9,545.6405    182.0000        2,162.0000    9,545.6405    172.0000        2,162.0000    9,545.6405    189.0000        2,162.0000    9,545.6405    182.0000        2,162.0000    9,545.6405     256.0000        2,162.0000    9,545.6405    219.0000        2,162.0000    9,545.6405     237.0000        2,162.0000    9,545.6405     264.0000        2,162.0000      9,545.6405       262.0000            2,162.0000      9,545.6405       280.0000            2,162.0000      9,545.6405       300.0000            2,162.0000      9,545.6405       321.0000            2,162.0000      9,545.6405       344.0000            2,162.0000      9,545.6405       369.0000            2,162.0000      9,545.6405       395.0000            2,162.0000   0.1221   0.1212
94     9,543.8290    243.0000        2,397.0000    9,543.8290    291.0000        2,397.0000    9,543.8290    341.0000        2,397.0000    9,543.8290    323.0000        2,397.0000    9,543.8290    354.0000        2,397.0000    9,543.8290    342.0000        2,397.0000    9,543.8290     480.0000        2,397.0000    9,543.8290    411.0000        2,397.0000    9,543.8290     444.0000        2,397.0000    9,543.8290     495.0000        2,397.0000      9,543.8290       493.0000            2,397.0000      9,543.8290       527.0000            2,397.0000      9,543.8290       565.0000            2,397.0000      9,543.8290       605.0000            2,397.0000      9,543.8290       648.0000            2,397.0000      9,543.8290       694.0000            2,397.0000      9,543.8290       743.0000            2,397.0000   0.2065   0.2057
95     9,521.5739    152.0000        2,667.0000    9,521.5739    182.0000        2,667.0000    9,521.5739    213.0000        2,667.0000    9,521.5739    202.0000        2,667.0000    9,521.5739    221.0000        2,667.0000    9,521.5739    214.0000        2,667.0000    9,521.5739     300.0000        2,667.0000    9,521.5739    257.0000        2,667.0000    9,521.5739     277.0000        2,667.0000    9,521.5739     309.0000        2,667.0000      9,521.5739       307.0000            2,667.0000      9,521.5739       329.0000            2,667.0000      9,521.5739       352.0000            2,667.0000      9,521.5739       377.0000            2,667.0000      9,521.5739       403.0000            2,667.0000      9,521.5739       432.0000            2,667.0000      9,521.5739       463.0000            2,667.0000   0.1159   0.1151
96     9,493.5933    180.0000        3,075.0000    9,493.5933    216.0000        3,075.0000    9,493.5933    253.0000        3,075.0000    9,493.5933    240.0000        3,075.0000    9,493.5933    262.0000        3,075.0000    9,493.5933    254.0000        3,075.0000    9,493.5933     356.0000        3,075.0000    9,493.5933    305.0000        3,075.0000    9,493.5933     329.0000        3,075.0000    9,493.5933     367.0000        3,075.0000      9,493.5933       365.0000            3,075.0000      9,493.5933       390.0000            3,075.0000      9,493.5933       418.0000            3,075.0000      9,493.5933       447.0000            3,075.0000      9,493.5933       479.0000            3,075.0000      9,493.5933       513.0000            3,075.0000      9,493.5933       550.0000            3,075.0000   0.1193   0.1187
97     9,602.6368    236.0000        3,821.0000    9,602.6368    282.0000        3,821.0000    9,602.6368    330.0000        3,821.0000    9,602.6368    313.0000        3,821.0000    9,602.6368    343.0000        3,821.0000    9,602.6368    331.0000        3,821.0000    9,602.6368     465.0000        3,821.0000    9,602.6368    398.0000        3,821.0000    9,602.6368     430.0000        3,821.0000    9,602.6368     479.0000        3,821.0000      9,602.6368       478.0000            3,821.0000      9,602.6368       511.0000            3,821.0000      9,602.6368       547.0000            3,821.0000      9,602.6368       585.0000            3,821.0000      9,602.6368       627.0000            3,821.0000      9,602.6368       672.0000            3,821.0000      9,602.6368       720.0000            3,821.0000   0.1254   0.1251
98     9,574.5915    264.0000        4,865.0000    9,574.5915    316.0000        4,865.0000    9,574.5915    369.0000        4,865.0000    9,574.5915    350.0000        4,865.0000    9,574.5915    383.0000        4,865.0000    9,574.5915    371.0000        4,865.0000    9,574.5915     520.0000        4,865.0000    9,574.5915    445.0000        4,865.0000    9,574.5915     481.0000        4,865.0000    9,574.5915     536.0000        4,865.0000      9,574.5915       534.0000            4,865.0000      9,574.5915       571.0000            4,865.0000      9,574.5915       612.0000            4,865.0000      9,574.5915       655.0000            4,865.0000      9,574.5915       701.0000            4,865.0000      9,574.5915       751.0000            4,865.0000      9,574.5915       805.0000            4,865.0000   0.1102   0.1098
99     9,565.8253    358.0000       18,002.0000    9,565.8253    429.0000       18,002.0000    9,565.8253    502.0000       18,002.0000    9,565.8253    476.0000       18,002.0000    9,565.8253    521.0000       18,002.0000    9,565.8253    504.0000       18,002.0000    9,565.8253     707.0000       18,002.0000    9,565.8253    605.0000       18,002.0000    9,565.8253     654.0000       18,002.0000    9,565.8253     728.0000       18,002.0000      9,565.8253       726.0000           18,002.0000      9,565.8253       776.0000           18,002.0000      9,565.8253       831.0000           18,002.0000      9,565.8253       890.0000           18,002.0000      9,565.8253       953.0000           18,002.0000      9,565.8253     1,021.0000           18,002.0000      9,565.8253     1,094.0000           18,002.0000   0.0404   0.0403
ALL  954,104.3903  5,548.0000       74,535.0000  954,104.3903  6,643.0000       74,535.0000  954,104.3903  7,777.0000       74,535.0000  954,104.3903  7,375.0000       74,535.0000  954,104.3903  8,070.0000       74,535.0000  954,104.3903  7,805.0000       74,535.0000  954,104.3903  10,951.0000       74,535.0000  954,104.3903  9,373.0000       74,535.0000  954,104.3903  10,127.0000       74,535.0000  954,104.3903  11,280.0000       74,535.0000    954,104.3903    11,144.0000           74,535.0000    954,104.3903    11,913.0000           74,535.0000    954,104.3903    12,757.0000           74,535.0000    954,104.3903    13,660.0000           74,535.0000    954,104.3903    14,627.0000           74,535.0000    954,104.3903    15,671.0000           74,535.0000    954,104.3903    16,790.0000           74,535.0000   0.1513   0.1495

