      weight_2015  vatax_2015 GROSS_INCOME_2015   weight_2016  vatax_2016 GROSS_INCOME_2016   weight_2017  vatax_2017 GROSS_INCOME_2017   weight_2018  vatax_2018 GROSS_INCOME_2018   weight_2019  vatax_2019 GROSS_INCOME_2019   weight_2020  vatax_2020 GROSS_INCOME_2020   weight_2021  vatax_2021 GROSS_INCOME_2021   weight_2022  vatax_2022 GROSS_INCOME_2022   weight_2023  vatax_2023 GROSS_INCOME_2023   weight_2024   vatax_2024 GROSS_INCOME_2024 weight_ref_2024 vatax_ref_2024 GROSS_INCOME_ref_2024 weight_ref_2025 vatax_ref_2025 GROSS_INCOME_ref_2025 weight_ref_2026 vatax_ref_2026 GROSS_INCOME_ref_2026 weight_ref_2027 vatax_ref_2027 GROSS_INCOME_ref_2027 weight_ref_2028 vatax_ref_2028 GROSS_INCOME_ref_2028 weight_ref_2029 vatax_ref_2029 GROSS_INCOME_ref_2029 weight_ref_2030 vatax_ref_2030 GROSS_INCOME_ref_2030      ETR  ETR_ref
77     9,730.3772     55.0000          752.0000    9,730.3772     66.0000          752.0000    9,730.3772     77.0000          752.0000    9,730.3772     73.0000          752.0000    9,730.3772     80.0000          752.0000    9,730.3772     77.0000          752.0000    9,730.3772    108.0000          752.0000    9,730.3772     93.0000          752.0000    9,730.3772    100.0000          752.0000    9,730.3772     111.0000          752.0000      9,730.3772       111.0000              752.0000      9,730.3772       119.0000              752.0000      9,730.3772       128.0000              752.0000      9,730.3772       137.0000              752.0000      9,730.3772       146.0000              752.0000      9,730.3772       157.0000              752.0000      9,730.3772       168.0000              752.0000   0.1476   0.1476
78     9,543.0042     51.0000          794.0000    9,543.0042     62.0000          794.0000    9,543.0042     72.0000          794.0000    9,543.0042     68.0000          794.0000    9,543.0042     75.0000          794.0000    9,543.0042     72.0000          794.0000    9,543.0042    102.0000          794.0000    9,543.0042     87.0000          794.0000    9,543.0042     94.0000          794.0000    9,543.0042     105.0000          794.0000      9,543.0042       105.0000              794.0000      9,543.0042       112.0000              794.0000      9,543.0042       120.0000              794.0000      9,543.0042       128.0000              794.0000      9,543.0042       137.0000              794.0000      9,543.0042       147.0000              794.0000      9,543.0042       158.0000              794.0000   0.1322   0.1322
79     9,610.6752     57.0000          847.0000    9,610.6752     68.0000          847.0000    9,610.6752     80.0000          847.0000    9,610.6752     76.0000          847.0000    9,610.6752     83.0000          847.0000    9,610.6752     80.0000          847.0000    9,610.6752    113.0000          847.0000    9,610.6752     97.0000          847.0000    9,610.6752    104.0000          847.0000    9,610.6752     116.0000          847.0000      9,610.6752       116.0000              847.0000      9,610.6752       124.0000              847.0000      9,610.6752       133.0000              847.0000      9,610.6752       143.0000              847.0000      9,610.6752       153.0000              847.0000      9,610.6752       164.0000              847.0000      9,610.6752       175.0000              847.0000   0.1370   0.1370
80     9,557.7708     77.0000          890.0000    9,557.7708     92.0000          890.0000    9,557.7708    108.0000          890.0000    9,557.7708    102.0000          890.0000    9,557.7708    112.0000          890.0000    9,557.7708    108.0000          890.0000    9,557.7708    152.0000          890.0000    9,557.7708    130.0000          890.0000    9,557.7708    141.0000          890.0000    9,557.7708     157.0000          890.0000      9,557.7708       157.0000              890.0000      9,557.7708       168.0000              890.0000      9,557.7708       179.0000              890.0000      9,557.7708       192.0000              890.0000      9,557.7708       206.0000              890.0000      9,557.7708       220.0000              890.0000      9,557.7708       236.0000              890.0000   0.1764   0.1764
81     9,504.4621     60.0000          940.0000    9,504.4621     71.0000          940.0000    9,504.4621     83.0000          940.0000    9,504.4621     79.0000          940.0000    9,504.4621     87.0000          940.0000    9,504.4621     84.0000          940.0000    9,504.4621    118.0000          940.0000    9,504.4621    101.0000          940.0000    9,504.4621    109.0000          940.0000    9,504.4621     121.0000          940.0000      9,504.4621       121.0000              940.0000      9,504.4621       129.0000              940.0000      9,504.4621       139.0000              940.0000      9,504.4621       148.0000              940.0000      9,504.4621       159.0000              940.0000      9,504.4621       170.0000              940.0000      9,504.4621       182.0000              940.0000   0.1287   0.1287
82     9,483.1127     59.0000        1,001.0000    9,483.1127     71.0000        1,001.0000    9,483.1127     83.0000        1,001.0000    9,483.1127     79.0000        1,001.0000    9,483.1127     86.0000        1,001.0000    9,483.1127     83.0000        1,001.0000    9,483.1127    117.0000        1,001.0000    9,483.1127    100.0000        1,001.0000    9,483.1127    108.0000        1,001.0000    9,483.1127     120.0000        1,001.0000      9,483.1127       120.0000            1,001.0000      9,483.1127       128.0000            1,001.0000      9,483.1127       138.0000            1,001.0000      9,483.1127       147.0000            1,001.0000      9,483.1127       158.0000            1,001.0000      9,483.1127       169.0000            1,001.0000      9,483.1127       181.0000            1,001.0000   0.1199   0.1199
83     9,561.7172     57.0000        1,092.0000    9,561.7172     68.0000        1,092.0000    9,561.7172     80.0000        1,092.0000    9,561.7172     76.0000        1,092.0000    9,561.7172     83.0000        1,092.0000    9,561.7172     80.0000        1,092.0000    9,561.7172    112.0000        1,092.0000    9,561.7172     96.0000        1,092.0000    9,561.7172    104.0000        1,092.0000    9,561.7172     116.0000        1,092.0000      9,561.7172       116.0000            1,092.0000      9,561.7172       124.0000            1,092.0000      9,561.7172       133.0000            1,092.0000      9,561.7172       142.0000            1,092.0000      9,561.7172       152.0000            1,092.0000      9,561.7172       163.0000            1,092.0000      9,561.7172       174.0000            1,092.0000   0.1062   0.1062
84     9,568.1058    175.0000        1,174.0000    9,568.1058    210.0000        1,174.0000    9,568.1058    245.0000        1,174.0000    9,568.1058    233.0000        1,174.0000    9,568.1058    255.0000        1,174.0000    9,568.1058    246.0000        1,174.0000    9,568.1058    345.0000        1,174.0000    9,568.1058    296.0000        1,174.0000    9,568.1058    319.0000        1,174.0000    9,568.1058     356.0000        1,174.0000      9,568.1058       356.0000            1,174.0000      9,568.1058       380.0000            1,174.0000      9,568.1058       407.0000            1,174.0000      9,568.1058       436.0000            1,174.0000      9,568.1058       467.0000            1,174.0000      9,568.1058       500.0000            1,174.0000      9,568.1058       536.0000            1,174.0000   0.3032   0.3032
85     9,542.2116     71.0000        1,247.0000    9,542.2116     86.0000        1,247.0000    9,542.2116    100.0000        1,247.0000    9,542.2116     95.0000        1,247.0000    9,542.2116    104.0000        1,247.0000    9,542.2116    101.0000        1,247.0000    9,542.2116    141.0000        1,247.0000    9,542.2116    121.0000        1,247.0000    9,542.2116    130.0000        1,247.0000    9,542.2116     145.0000        1,247.0000      9,542.2116       145.0000            1,247.0000      9,542.2116       155.0000            1,247.0000      9,542.2116       166.0000            1,247.0000      9,542.2116       178.0000            1,247.0000      9,542.2116       191.0000            1,247.0000      9,542.2116       204.0000            1,247.0000      9,542.2116       219.0000            1,247.0000   0.1163   0.1163
86     9,489.0808     73.0000        1,332.0000    9,489.0808     88.0000        1,332.0000    9,489.0808    103.0000        1,332.0000    9,489.0808     97.0000        1,332.0000    9,489.0808    107.0000        1,332.0000    9,489.0808    103.0000        1,332.0000    9,489.0808    145.0000        1,332.0000    9,489.0808    124.0000        1,332.0000    9,489.0808    134.0000        1,332.0000    9,489.0808     149.0000        1,332.0000      9,489.0808       149.0000            1,332.0000      9,489.0808       159.0000            1,332.0000      9,489.0808       171.0000            1,332.0000      9,489.0808       183.0000            1,332.0000      9,489.0808       196.0000            1,332.0000      9,489.0808       210.0000            1,332.0000      9,489.0808       225.0000            1,332.0000   0.1119   0.1119
87     9,508.7967    132.0000        1,422.0000    9,508.7967    159.0000        1,422.0000    9,508.7967    186.0000        1,422.0000    9,508.7967    176.0000        1,422.0000    9,508.7967    193.0000        1,422.0000    9,508.7967    186.0000        1,422.0000    9,508.7967    262.0000        1,422.0000    9,508.7967    224.0000        1,422.0000    9,508.7967    242.0000        1,422.0000    9,508.7967     269.0000        1,422.0000      9,508.7967       269.0000            1,422.0000      9,508.7967       288.0000            1,422.0000      9,508.7967       308.0000            1,422.0000      9,508.7967       330.0000            1,422.0000      9,508.7967       354.0000            1,422.0000      9,508.7967       379.0000            1,422.0000      9,508.7967       406.0000            1,422.0000   0.1892   0.1892
88     9,647.0338     96.0000        1,535.0000    9,647.0338    115.0000        1,535.0000    9,647.0338    134.0000        1,535.0000    9,647.0338    127.0000        1,535.0000    9,647.0338    139.0000        1,535.0000    9,647.0338    135.0000        1,535.0000    9,647.0338    189.0000        1,535.0000    9,647.0338    162.0000        1,535.0000    9,647.0338    175.0000        1,535.0000    9,647.0338     195.0000        1,535.0000      9,647.0338       195.0000            1,535.0000      9,647.0338       208.0000            1,535.0000      9,647.0338       223.0000            1,535.0000      9,647.0338       239.0000            1,535.0000      9,647.0338       256.0000            1,535.0000      9,647.0338       274.0000            1,535.0000      9,647.0338       293.0000            1,535.0000   0.1270   0.1270
89     9,533.0250    102.0000        1,629.0000    9,533.0250    122.0000        1,629.0000    9,533.0250    142.0000        1,629.0000    9,533.0250    135.0000        1,629.0000    9,533.0250    148.0000        1,629.0000    9,533.0250    143.0000        1,629.0000    9,533.0250    200.0000        1,629.0000    9,533.0250    171.0000        1,629.0000    9,533.0250    185.0000        1,629.0000    9,533.0250     206.0000        1,629.0000      9,533.0250       206.0000            1,629.0000      9,533.0250       221.0000            1,629.0000      9,533.0250       236.0000            1,629.0000      9,533.0250       253.0000            1,629.0000      9,533.0250       271.0000            1,629.0000      9,533.0250       290.0000            1,629.0000      9,533.0250       311.0000            1,629.0000   0.1265   0.1265
90     9,537.7800    123.0000        1,746.0000    9,537.7800    147.0000        1,746.0000    9,537.7800    173.0000        1,746.0000    9,537.7800    164.0000        1,746.0000    9,537.7800    179.0000        1,746.0000    9,537.7800    173.0000        1,746.0000    9,537.7800    243.0000        1,746.0000    9,537.7800    208.0000        1,746.0000    9,537.7800    225.0000        1,746.0000    9,537.7800     250.0000        1,746.0000      9,537.7800       250.0000            1,746.0000      9,537.7800       268.0000            1,746.0000      9,537.7800       287.0000            1,746.0000      9,537.7800       307.0000            1,746.0000      9,537.7800       329.0000            1,746.0000      9,537.7800       352.0000            1,746.0000      9,537.7800       377.0000            1,746.0000   0.1432   0.1432
91     9,565.1460     97.0000        1,858.0000    9,565.1460    116.0000        1,858.0000    9,565.1460    136.0000        1,858.0000    9,565.1460    129.0000        1,858.0000    9,565.1460    141.0000        1,858.0000    9,565.1460    137.0000        1,858.0000    9,565.1460    192.0000        1,858.0000    9,565.1460    164.0000        1,858.0000    9,565.1460    178.0000        1,858.0000    9,565.1460     198.0000        1,858.0000      9,565.1460       198.0000            1,858.0000      9,565.1460       211.0000            1,858.0000      9,565.1460       226.0000            1,858.0000      9,565.1460       242.0000            1,858.0000      9,565.1460       260.0000            1,858.0000      9,565.1460       278.0000            1,858.0000      9,565.1460       298.0000            1,858.0000   0.1066   0.1066
92     9,492.2509    130.0000        1,972.0000    9,492.2509    155.0000        1,972.0000    9,492.2509    182.0000        1,972.0000    9,492.2509    172.0000        1,972.0000    9,492.2509    189.0000        1,972.0000    9,492.2509    182.0000        1,972.0000    9,492.2509    256.0000        1,972.0000    9,492.2509    219.0000        1,972.0000    9,492.2509    237.0000        1,972.0000    9,492.2509     264.0000        1,972.0000      9,492.2509       264.0000            1,972.0000      9,492.2509       282.0000            1,972.0000      9,492.2509       302.0000            1,972.0000      9,492.2509       323.0000            1,972.0000      9,492.2509       346.0000            1,972.0000      9,492.2509       371.0000            1,972.0000      9,492.2509       397.0000            1,972.0000   0.1339   0.1339
93     9,545.6405    117.0000        2,162.0000    9,545.6405    140.0000        2,162.0000    9,545.6405    164.0000        2,162.0000    9,545.6405    155.0000        2,162.0000    9,545.6405    170.0000        2,162.0000    9,545.6405    164.0000        2,162.0000    9,545.6405    231.0000        2,162.0000    9,545.6405    197.0000        2,162.0000    9,545.6405    213.0000        2,162.0000    9,545.6405     238.0000        2,162.0000      9,545.6405       238.0000            2,162.0000      9,545.6405       254.0000            2,162.0000      9,545.6405       272.0000            2,162.0000      9,545.6405       291.0000            2,162.0000      9,545.6405       312.0000            2,162.0000      9,545.6405       334.0000            2,162.0000      9,545.6405       358.0000            2,162.0000   0.1101   0.1101
94     9,543.8290    222.0000        2,397.0000    9,543.8290    266.0000        2,397.0000    9,543.8290    311.0000        2,397.0000    9,543.8290    295.0000        2,397.0000    9,543.8290    323.0000        2,397.0000    9,543.8290    312.0000        2,397.0000    9,543.8290    438.0000        2,397.0000    9,543.8290    375.0000        2,397.0000    9,543.8290    405.0000        2,397.0000    9,543.8290     451.0000        2,397.0000      9,543.8290       451.0000            2,397.0000      9,543.8290       482.0000            2,397.0000      9,543.8290       516.0000            2,397.0000      9,543.8290       553.0000            2,397.0000      9,543.8290       592.0000            2,397.0000      9,543.8290       634.0000            2,397.0000      9,543.8290       679.0000            2,397.0000   0.1882   0.1882
95     9,521.5739    120.0000        2,667.0000    9,521.5739    144.0000        2,667.0000    9,521.5739    169.0000        2,667.0000    9,521.5739    160.0000        2,667.0000    9,521.5739    175.0000        2,667.0000    9,521.5739    169.0000        2,667.0000    9,521.5739    238.0000        2,667.0000    9,521.5739    203.0000        2,667.0000    9,521.5739    220.0000        2,667.0000    9,521.5739     245.0000        2,667.0000      9,521.5739       245.0000            2,667.0000      9,521.5739       262.0000            2,667.0000      9,521.5739       280.0000            2,667.0000      9,521.5739       300.0000            2,667.0000      9,521.5739       321.0000            2,667.0000      9,521.5739       344.0000            2,667.0000      9,521.5739       369.0000            2,667.0000   0.0919   0.0919
96     9,493.5933    158.0000        3,075.0000    9,493.5933    189.0000        3,075.0000    9,493.5933    221.0000        3,075.0000    9,493.5933    209.0000        3,075.0000    9,493.5933    229.0000        3,075.0000    9,493.5933    222.0000        3,075.0000    9,493.5933    311.0000        3,075.0000    9,493.5933    266.0000        3,075.0000    9,493.5933    288.0000        3,075.0000    9,493.5933     320.0000        3,075.0000      9,493.5933       320.0000            3,075.0000      9,493.5933       343.0000            3,075.0000      9,493.5933       367.0000            3,075.0000      9,493.5933       393.0000            3,075.0000      9,493.5933       421.0000            3,075.0000      9,493.5933       451.0000            3,075.0000      9,493.5933       483.0000            3,075.0000   0.1041   0.1041
97     9,602.6368    216.0000        3,821.0000    9,602.6368    259.0000        3,821.0000    9,602.6368    303.0000        3,821.0000    9,602.6368    288.0000        3,821.0000    9,602.6368    315.0000        3,821.0000    9,602.6368    304.0000        3,821.0000    9,602.6368    427.0000        3,821.0000    9,602.6368    366.0000        3,821.0000    9,602.6368    395.0000        3,821.0000    9,602.6368     440.0000        3,821.0000      9,602.6368       440.0000            3,821.0000      9,602.6368       470.0000            3,821.0000      9,602.6368       504.0000            3,821.0000      9,602.6368       539.0000            3,821.0000      9,602.6368       577.0000            3,821.0000      9,602.6368       619.0000            3,821.0000      9,602.6368       663.0000            3,821.0000   0.1152   0.1152
98     9,574.5915    226.0000        4,865.0000    9,574.5915    270.0000        4,865.0000    9,574.5915    317.0000        4,865.0000    9,574.5915    300.0000        4,865.0000    9,574.5915    329.0000        4,865.0000    9,574.5915    318.0000        4,865.0000    9,574.5915    446.0000        4,865.0000    9,574.5915    382.0000        4,865.0000    9,574.5915    412.0000        4,865.0000    9,574.5915     459.0000        4,865.0000      9,574.5915       459.0000            4,865.0000      9,574.5915       491.0000            4,865.0000      9,574.5915       526.0000            4,865.0000      9,574.5915       563.0000            4,865.0000      9,574.5915       603.0000            4,865.0000      9,574.5915       646.0000            4,865.0000      9,574.5915       692.0000            4,865.0000   0.0943   0.0943
99     9,565.8253    302.0000       18,002.0000    9,565.8253    362.0000       18,002.0000    9,565.8253    424.0000       18,002.0000    9,565.8253    402.0000       18,002.0000    9,565.8253    440.0000       18,002.0000    9,565.8253    425.0000       18,002.0000    9,565.8253    597.0000       18,002.0000    9,565.8253    511.0000       18,002.0000    9,565.8253    552.0000       18,002.0000    9,565.8253     615.0000       18,002.0000      9,565.8253       615.0000           18,002.0000      9,565.8253       657.0000           18,002.0000      9,565.8253       703.0000           18,002.0000      9,565.8253       753.0000           18,002.0000      9,565.8253       807.0000           18,002.0000      9,565.8253       864.0000           18,002.0000      9,565.8253       926.0000           18,002.0000   0.0342   0.0342
ALL  954,104.3903  4,970.0000       74,535.0000  954,104.3903  5,951.0000       74,535.0000  954,104.3903  6,967.0000       74,535.0000  954,104.3903  6,606.0000       74,535.0000  954,104.3903  7,229.0000       74,535.0000  954,104.3903  6,992.0000       74,535.0000  954,104.3903  9,810.0000       74,535.0000  954,104.3903  8,396.0000       74,535.0000  954,104.3903  9,072.0000       74,535.0000  954,104.3903  10,105.0000       74,535.0000    954,104.3903    10,105.0000           74,535.0000    954,104.3903    10,803.0000           74,535.0000    954,104.3903    11,568.0000           74,535.0000    954,104.3903    12,387.0000           74,535.0000    954,104.3903    13,264.0000           74,535.0000    954,104.3903    14,210.0000           74,535.0000    954,104.3903    15,225.0000           74,535.0000   0.1356   0.1356

